L,O,1
1573.96,-9.39,-26.31
1573.97,-9.37,-26.3
1573.98,-9.37,-26.37
1573.99,-9.41,-26.29
1574.0,-9.44,-26.29
1574.01,-9.44,-26.27
1574.02,-9.44,-26.27
1574.03,-9.44,-26.27
1574.04,-9.44,-26.29
1574.05,-9.44,-26.32
1574.06,-9.46,-26.32
1574.07,-9.45,-26.31
1574.08,-9.44,-26.32
1574.09,-9.44,-26.34
1574.1,-9.44,-26.34
1574.11,-9.44,-26.38
1574.12,-9.44,-26.43
1574.13,-9.44,-26.43
1574.14,-9.44,-26.39
1574.15,-9.44,-26.36
1574.16,-9.42,-26.4
1574.17,-9.4,-26.37
1574.18,-9.4,-26.37
1574.19,-9.39,-26.36
1574.2,-9.41,-26.29
1574.21,-9.39,-26.26
1574.22,-9.39,-26.26
1574.23,-9.39,-26.23
1574.24,-9.4,-26.22
1574.25,-9.41,-26.18
1574.26,-9.39,-26.2
1574.27,-9.37,-26.16
1574.28,-9.37,-26.19
1574.29,-9.36,-26.26
1574.3,-9.36,-26.26
1574.31,-9.37,-26.28
1574.32,-9.36,-26.33
1574.33,-9.37,-26.26
1574.34,-9.37,-26.25
1574.35,-9.37,-26.26
1574.36,-9.34,-26.29
1574.37,-9.32,-26.26
1574.38,-9.34,-26.21
1574.39,-9.32,-26.2
1574.4,-9.31,-26.17
1574.41,-9.31,-26.17
1574.42,-9.31,-26.17
1574.43,-9.31,-26.14
1574.44,-9.31,-26.13
1574.45,-9.31,-26.16
1574.46,-9.29,-26.16
1574.47,-9.3,-26.1
1574.48,-9.31,-26.13
1574.49,-9.3,-26.14
1574.5,-9.3,-26.13
1574.51,-9.3,-26.16
1574.52,-9.3,-26.16
1574.53,-9.31,-26.07
1574.54,-9.31,-26.1
1574.55,-9.31,-26.07
1574.56,-9.31,-26.04
1574.57,-9.31,-26.01
1574.58,-9.31,-26.07
1574.59,-9.31,-25.99
1574.6,-9.31,-25.98
1574.61,-9.31,-25.98
1574.62,-9.31,-26.01
1574.63,-9.32,-25.95
1574.64,-9.31,-25.92
1574.65,-9.33,-25.9
1574.66,-9.33,-25.88
1574.67,-9.31,-25.88
1574.68,-9.31,-25.89
1574.69,-9.31,-25.9
1574.7,-9.31,-25.95
1574.71,-9.32,-25.93
1574.72,-9.32,-25.97
1574.73,-9.33,-25.97
1574.74,-9.32,-25.98
1574.75,-9.36,-25.94
1574.76,-9.36,-25.91
1574.77,-9.36,-25.94
1574.78,-9.36,-25.94
1574.79,-9.37,-25.88
1574.8,-9.37,-25.85
1574.81,-9.38,-25.89
1574.82,-9.39,-25.8
1574.83,-9.39,-25.76
1574.84,-9.38,-25.8
1574.85,-9.41,-25.73
1574.86,-9.43,-25.69
1574.87,-9.43,-25.66
1574.88,-9.43,-25.69
1574.89,-9.43,-25.68
1574.9,-9.43,-25.7
1574.91,-9.44,-25.67
1574.92,-9.44,-25.72
1574.93,-9.44,-25.73
1574.94,-9.44,-25.74
1574.95,-9.43,-25.73
1574.96,-9.44,-25.69
1574.97,-9.43,-25.68
1574.98,-9.43,-25.67
1574.99,-9.43,-25.67
1575.0,-9.43,-25.66
1575.01,-9.41,-25.66
1575.02,-9.41,-25.62
1575.03,-9.44,-25.61
1575.04,-9.44,-25.66
1575.05,-9.43,-25.64
1575.06,-9.41,-25.58
1575.07,-9.39,-25.65
1575.08,-9.41,-25.59
1575.09,-9.43,-25.59
1575.1,-9.43,-25.6
1575.11,-9.43,-25.63
1575.12,-9.41,-25.64
1575.13,-9.41,-25.59
1575.14,-9.41,-25.57
1575.15,-9.4,-25.56
1575.16,-9.39,-25.6
1575.17,-9.38,-25.61
1575.18,-9.37,-25.48
1575.19,-9.37,-25.43
1575.2,-9.37,-25.44
1575.21,-9.37,-25.44
1575.22,-9.36,-25.38
1575.23,-9.34,-25.46
1575.24,-9.36,-25.34
1575.25,-9.34,-25.31
1575.26,-9.33,-25.33
1575.27,-9.32,-25.32
1575.28,-9.31,-25.31
1575.29,-9.31,-25.29
1575.3,-9.29,-25.34
1575.31,-9.3,-25.31
1575.32,-9.31,-25.34
1575.33,-9.31,-25.34
1575.34,-9.29,-25.37
1575.35,-9.29,-25.37
1575.36,-9.29,-25.34
1575.37,-9.31,-25.34
1575.38,-9.29,-25.35
1575.39,-9.29,-25.35
1575.4,-9.27,-25.29
1575.41,-9.29,-25.29
1575.42,-9.29,-25.24
1575.43,-9.3,-25.21
1575.44,-9.31,-25.21
1575.45,-9.31,-25.17
1575.46,-9.29,-25.13
1575.47,-9.28,-25.14
1575.48,-9.27,-25.13
1575.49,-9.3,-25.11
1575.5,-9.31,-25.1
1575.51,-9.31,-25.13
1575.52,-9.31,-25.13
1575.53,-9.3,-25.17
1575.54,-9.3,-25.19
1575.55,-9.31,-25.19
1575.56,-9.31,-25.18
1575.57,-9.31,-25.22
1575.58,-9.31,-25.2
1575.59,-9.31,-25.17
1575.6,-9.32,-25.17
1575.61,-9.32,-25.18
1575.62,-9.34,-25.14
1575.63,-9.35,-25.17
1575.64,-9.33,-25.17
1575.65,-9.33,-25.15
1575.66,-9.35,-25.14
1575.67,-9.36,-25.17
1575.68,-9.36,-25.15
1575.69,-9.36,-25.14
1575.7,-9.36,-25.16
1575.71,-9.36,-25.17
1575.72,-9.37,-25.15
1575.73,-9.39,-25.19
1575.74,-9.37,-25.21
1575.75,-9.37,-25.2
1575.76,-9.39,-25.2
1575.77,-9.39,-25.15
1575.78,-9.39,-25.13
1575.79,-9.38,-25.12
1575.8,-9.41,-25.12
1575.81,-9.41,-25.06
1575.82,-9.42,-25.07
1575.83,-9.44,-25.05
1575.84,-9.43,-25.05
1575.85,-9.43,-25.05
1575.86,-9.43,-25.03
1575.87,-9.44,-25.02
1575.88,-9.44,-24.98
1575.89,-9.44,-24.94
1575.9,-9.46,-24.97
1575.91,-9.45,-24.99
1575.92,-9.45,-25.0
1575.93,-9.45,-25.07
1575.94,-9.44,-25.08
1575.95,-9.43,-25.07
1575.96,-9.44,-25.1
1575.97,-9.42,-25.14
1575.98,-9.41,-25.15
1575.99,-9.41,-25.16
1576.0,-9.39,-25.16
1576.01,-9.4,-25.15
1576.02,-9.4,-25.15
1576.03,-9.42,-25.11
1576.04,-9.4,-25.11
1576.05,-9.37,-25.06
1576.06,-9.37,-25.06
1576.07,-9.37,-25.06
1576.08,-9.37,-25.02
1576.09,-9.37,-24.99
1576.1,-9.36,-24.99
1576.11,-9.37,-24.99
1576.12,-9.35,-25.03
1576.13,-9.33,-25.06
1576.14,-9.33,-25.03
1576.15,-9.33,-25.07
1576.16,-9.31,-25.11
1576.17,-9.31,-25.12
1576.18,-9.31,-25.15
1576.19,-9.31,-25.14
1576.2,-9.31,-25.14
1576.21,-9.32,-25.15
1576.22,-9.32,-25.1
1576.23,-9.31,-25.1
1576.24,-9.31,-25.06
1576.25,-9.31,-25.06
1576.26,-9.31,-25.06
1576.27,-9.29,-25.08
1576.28,-9.29,-25.07
1576.29,-9.3,-25.1
1576.3,-9.31,-25.09
1576.31,-9.31,-25.1
1576.32,-9.31,-25.07
1576.33,-9.3,-25.11
1576.34,-9.29,-25.12
1576.35,-9.3,-25.12
1576.36,-9.31,-25.13
1576.37,-9.31,-25.15
1576.38,-9.29,-25.18
1576.39,-9.31,-25.18
1576.4,-9.31,-25.2
1576.41,-9.31,-25.19
1576.42,-9.32,-25.17
1576.43,-9.32,-25.16
1576.44,-9.31,-25.19
1576.45,-9.31,-25.17
1576.46,-9.31,-25.17
1576.47,-9.31,-25.16
1576.48,-9.32,-25.16
1576.49,-9.32,-25.18
1576.5,-9.33,-25.16
1576.51,-9.33,-25.14
1576.52,-9.33,-25.16
1576.53,-9.33,-25.16
1576.54,-9.34,-25.16
1576.55,-9.34,-25.25
1576.56,-9.34,-25.24
1576.57,-9.33,-25.28
1576.58,-9.33,-25.3
1576.59,-9.34,-25.33
1576.6,-9.36,-25.36
1576.61,-9.37,-25.39
1576.62,-9.37,-25.41
1576.63,-9.37,-25.43
1576.64,-9.37,-25.43
1576.65,-9.37,-25.43
1576.66,-9.38,-25.39
1576.67,-9.39,-25.41
1576.68,-9.4,-25.42
1576.69,-9.42,-25.37
1576.7,-9.41,-25.34
1576.71,-9.43,-25.38
1576.72,-9.45,-25.35
1576.73,-9.45,-25.37
1576.74,-9.44,-25.38
1576.75,-9.44,-25.37
1576.76,-9.44,-25.5
1576.77,-9.44,-25.49
1576.78,-9.44,-25.51
1576.79,-9.44,-25.57
1576.8,-9.44,-25.59
1576.81,-9.44,-25.54
1576.82,-9.44,-25.54
1576.83,-9.44,-25.46
1576.84,-9.44,-25.51
1576.85,-9.43,-25.5
1576.86,-9.43,-25.47
1576.87,-9.41,-25.48
1576.88,-9.41,-25.44
1576.89,-9.4,-25.46
1576.9,-9.42,-25.46
1576.91,-9.41,-25.47
1576.92,-9.39,-25.53
1576.93,-9.39,-25.52
1576.94,-9.4,-25.54
1576.95,-9.38,-25.59
1576.96,-9.38,-25.59
1576.97,-9.39,-25.65
1576.98,-9.39,-25.64
1576.99,-9.37,-25.71
1577.0,-9.37,-25.73
1577.01,-9.37,-25.74
1577.02,-9.37,-25.76
1577.03,-9.37,-25.82
1577.04,-9.34,-25.82
1577.05,-9.33,-25.81
1577.06,-9.33,-25.86
1577.07,-9.31,-25.86
1577.08,-9.32,-25.87
1577.09,-9.31,-25.88
1577.1,-9.32,-25.9
1577.11,-9.32,-25.87
1577.12,-9.31,-25.85
1577.13,-9.31,-25.84
1577.14,-9.31,-25.79
1577.15,-9.31,-25.78
1577.16,-9.3,-25.85
1577.17,-9.29,-25.89
1577.18,-9.3,-25.86
1577.19,-9.31,-25.95
1577.2,-9.31,-25.94
1577.21,-9.31,-25.99
1577.22,-9.31,-26.01
1577.23,-9.31,-26.07
1577.24,-9.31,-26.05
1577.25,-9.32,-26.09
1577.26,-9.32,-26.07
1577.27,-9.32,-26.1
1577.28,-9.31,-26.08
1577.29,-9.31,-26.1
1577.3,-9.31,-26.06
1577.31,-9.32,-26.03
1577.32,-9.32,-26.09
1577.33,-9.34,-26.11
1577.34,-9.33,-26.1
1577.35,-9.31,-26.13
1577.36,-9.31,-26.15
1577.37,-9.31,-26.18
1577.38,-9.31,-26.18
1577.39,-9.31,-26.26
1577.4,-9.32,-26.31
1577.41,-9.32,-26.3
1577.42,-9.32,-26.34
1577.43,-9.34,-26.31
1577.44,-9.36,-26.27
1577.45,-9.36,-26.25
1577.46,-9.35,-26.3
1577.47,-9.36,-26.3
1577.48,-9.36,-26.23
1577.49,-9.38,-26.3
1577.5,-9.39,-26.29
1577.51,-9.39,-26.3
1577.52,-9.38,-26.32
1577.53,-9.37,-26.34
1577.54,-9.39,-26.33
1577.55,-9.39,-26.32
1577.56,-9.4,-26.4
1577.57,-9.42,-26.46
1577.58,-9.44,-26.44
1577.59,-9.44,-26.49
1577.6,-9.43,-26.6
1577.61,-9.43,-26.62
1577.62,-9.44,-26.62
1577.63,-9.43,-26.7
1577.64,-9.44,-26.71
1577.65,-9.44,-26.77
1577.66,-9.44,-26.79
1577.67,-9.44,-26.82
1577.68,-9.44,-26.86
1577.69,-9.44,-26.85
1577.7,-9.44,-26.85
1577.71,-9.44,-26.82
1577.72,-9.44,-26.77
1577.73,-9.43,-26.77
1577.74,-9.44,-26.74
1577.75,-9.44,-26.7
1577.76,-9.44,-26.69
1577.77,-9.43,-26.68
1577.78,-9.44,-26.68
1577.79,-9.43,-26.73
1577.8,-9.44,-26.76
1577.81,-9.44,-26.76
1577.82,-9.44,-26.86
1577.83,-9.42,-26.88
1577.84,-9.41,-26.94
1577.85,-9.39,-27.02
1577.86,-9.37,-26.98
1577.87,-9.37,-27.02
1577.88,-9.37,-27.05
1577.89,-9.37,-27.07
1577.9,-9.37,-27.05
1577.91,-9.36,-27.03
1577.92,-9.34,-27.07
1577.93,-9.34,-27.08
1577.94,-9.34,-27.07
1577.95,-9.32,-27.12
1577.96,-9.31,-27.17
1577.97,-9.31,-27.18
1577.98,-9.32,-27.19
1577.99,-9.32,-27.19
1578.0,-9.32,-27.23
1578.01,-9.32,-27.24
1578.02,-9.31,-27.3
1578.03,-9.32,-27.28
1578.04,-9.31,-27.23
1578.05,-9.31,-27.22
1578.06,-9.31,-27.23
1578.07,-9.32,-27.18
1578.08,-9.31,-27.17
1578.09,-9.31,-27.18
1578.1,-9.31,-27.16
1578.11,-9.31,-27.19
1578.12,-9.3,-27.19
1578.13,-9.3,-27.19
1578.14,-9.31,-27.18
1578.15,-9.31,-27.24
1578.16,-9.29,-27.25
1578.17,-9.31,-27.22
1578.18,-9.32,-27.22
1578.19,-9.31,-27.29
1578.2,-9.31,-27.31
1578.21,-9.32,-27.35
1578.22,-9.31,-27.39
1578.23,-9.31,-27.47
1578.24,-9.32,-27.5
1578.25,-9.34,-27.53
1578.26,-9.34,-27.57
1578.27,-9.34,-27.59
1578.28,-9.32,-27.6
1578.29,-9.34,-27.63
1578.3,-9.36,-27.59
1578.31,-9.37,-27.6
1578.32,-9.39,-27.55
1578.33,-9.37,-27.52
1578.34,-9.37,-27.46
1578.35,-9.37,-27.44
1578.36,-9.39,-27.38
1578.37,-9.39,-27.37
1578.38,-9.39,-27.32
1578.39,-9.39,-27.32
1578.4,-9.41,-27.32
1578.41,-9.43,-27.37
1578.42,-9.43,-27.45
1578.43,-9.44,-27.43
1578.44,-9.42,-27.46
1578.45,-9.41,-27.55
1578.46,-9.43,-27.55
1578.47,-9.44,-27.58
1578.48,-9.43,-27.62
1578.49,-9.44,-27.61
1578.5,-9.44,-27.6
1578.51,-9.45,-27.59
1578.52,-9.46,-27.61
1578.53,-9.46,-27.58
1578.54,-9.44,-27.59
1578.55,-9.46,-27.62
1578.56,-9.47,-27.61
1578.57,-9.48,-27.61
1578.58,-9.49,-27.6
1578.59,-9.48,-27.64
1578.6,-9.49,-27.58
1578.61,-9.47,-27.64
1578.62,-9.46,-27.62
1578.63,-9.47,-27.58
1578.64,-9.45,-27.6
1578.65,-9.44,-27.62
1578.66,-9.44,-27.62
1578.67,-9.44,-27.54
1578.68,-9.43,-27.59
1578.69,-9.43,-27.56
1578.7,-9.41,-27.58
1578.71,-9.39,-27.62
1578.72,-9.37,-27.58
1578.73,-9.37,-27.54
1578.74,-9.37,-27.55
1578.75,-9.36,-27.55
1578.76,-9.36,-27.51
1578.77,-9.34,-27.51
1578.78,-9.36,-27.48
1578.79,-9.37,-27.5
1578.8,-9.37,-27.48
1578.81,-9.36,-27.44
1578.82,-9.34,-27.55
1578.83,-9.32,-27.55
1578.84,-9.32,-27.57
1578.85,-9.31,-27.64
1578.86,-9.31,-27.67
1578.87,-9.31,-27.69
1578.88,-9.31,-27.71
1578.89,-9.31,-27.76
1578.9,-9.31,-27.73
1578.91,-9.31,-27.74
1578.92,-9.28,-27.67
1578.93,-9.29,-27.63
1578.94,-9.29,-27.56
1578.95,-9.29,-27.53
1578.96,-9.29,-27.5
1578.97,-9.29,-27.45
1578.98,-9.3,-27.39
1578.99,-9.31,-27.38
1579.0,-9.31,-27.38
1579.01,-9.31,-27.36
1579.02,-9.31,-27.34
1579.03,-9.29,-27.39
1579.04,-9.31,-27.42
1579.05,-9.29,-27.44
1579.06,-9.3,-27.48
1579.07,-9.3,-27.47
1579.08,-9.31,-27.48
1579.09,-9.31,-27.49
1579.1,-9.29,-27.47
1579.11,-9.3,-27.45
1579.12,-9.3,-27.48
1579.13,-9.31,-27.45
1579.14,-9.29,-27.47
1579.15,-9.31,-27.4
1579.16,-9.31,-27.45
1579.17,-9.31,-27.45
1579.18,-9.32,-27.41
1579.19,-9.33,-27.39
1579.2,-9.34,-27.34
1579.21,-9.34,-27.34
1579.22,-9.34,-27.37
1579.23,-9.35,-27.39
1579.24,-9.36,-27.36
1579.25,-9.36,-27.33
1579.26,-9.37,-27.28
1579.27,-9.37,-27.29
1579.28,-9.37,-27.33
1579.29,-9.38,-27.36
1579.3,-9.38,-27.3
1579.31,-9.39,-27.29
1579.32,-9.41,-27.31
1579.33,-9.41,-27.29
1579.34,-9.42,-27.31
1579.35,-9.42,-27.28
1579.36,-9.43,-27.25
1579.37,-9.44,-27.21
1579.38,-9.46,-27.15
1579.39,-9.46,-27.17
1579.4,-9.48,-27.12
1579.41,-9.48,-27.09
1579.42,-9.49,-27.06
1579.43,-9.51,-27.04
1579.44,-9.49,-27.08
1579.45,-9.49,-27.1
1579.46,-9.49,-27.13
1579.47,-9.48,-27.2
1579.48,-9.48,-27.19
1579.49,-9.46,-27.22
1579.5,-9.47,-27.26
1579.51,-9.48,-27.21
1579.52,-9.44,-27.2
1579.53,-9.44,-27.17
1579.54,-9.44,-27.15
1579.55,-9.44,-27.08
1579.56,-9.44,-27.01
1579.57,-9.44,-26.96
1579.58,-9.43,-26.96
1579.59,-9.41,-26.92
1579.6,-9.41,-26.92
1579.61,-9.41,-26.82
1579.62,-9.4,-26.84
1579.63,-9.4,-26.87
1579.64,-9.4,-26.86
1579.65,-9.39,-26.85
1579.66,-9.37,-26.87
1579.67,-9.37,-26.93
1579.68,-9.37,-26.91
1579.69,-9.37,-26.92
1579.7,-9.37,-26.89
1579.71,-9.37,-26.85
1579.72,-9.37,-26.84
1579.73,-9.34,-26.89
1579.74,-9.36,-26.86
1579.75,-9.36,-26.85
1579.76,-9.34,-26.87
1579.77,-9.34,-26.86
1579.78,-9.34,-26.86
1579.79,-9.33,-26.84
1579.8,-9.31,-26.81
1579.81,-9.31,-26.76
1579.82,-9.31,-26.74
1579.83,-9.31,-26.69
1579.84,-9.31,-26.73
1579.85,-9.31,-26.72
1579.86,-9.31,-26.65
1579.87,-9.31,-26.64
1579.88,-9.29,-26.64
1579.89,-9.29,-26.66
1579.9,-9.3,-26.66
1579.91,-9.28,-26.66
1579.92,-9.3,-26.64
1579.93,-9.31,-26.68
1579.94,-9.31,-26.71
1579.95,-9.31,-26.68
1579.96,-9.31,-26.69
1579.97,-9.31,-26.64
1579.98,-9.31,-26.6
1579.99,-9.32,-26.59
1580.0,-9.32,-26.54
1580.01,-9.32,-26.49
1580.02,-9.32,-26.44
1580.03,-9.31,-26.4
1580.04,-9.31,-26.44
1580.05,-9.31,-26.41
1580.06,-9.31,-26.41
1580.07,-9.34,-26.45
1580.08,-9.34,-26.55
1580.09,-9.34,-26.54
1580.1,-9.33,-26.54
1580.11,-9.34,-26.59
1580.12,-9.37,-26.5
1580.13,-9.36,-26.51
1580.14,-9.37,-26.51
1580.15,-9.37,-26.5
1580.16,-9.37,-26.48
1580.17,-9.39,-26.41
1580.18,-9.41,-26.4
1580.19,-9.42,-26.38
1580.2,-9.43,-26.34
1580.21,-9.43,-26.35
1580.22,-9.43,-26.4
1580.23,-9.44,-26.3
1580.24,-9.44,-26.31
1580.25,-9.44,-26.32
1580.26,-9.44,-26.34
1580.27,-9.44,-26.25
1580.28,-9.46,-26.34
1580.29,-9.45,-26.34
1580.3,-9.47,-26.34
1580.31,-9.47,-26.34
1580.32,-9.45,-26.3
1580.33,-9.46,-26.28
1580.34,-9.44,-26.34
1580.35,-9.45,-26.36
1580.36,-9.48,-26.29
1580.37,-9.47,-26.28
1580.38,-9.45,-26.33
1580.39,-9.44,-26.32
1580.4,-9.44,-26.28
1580.41,-9.44,-26.28
1580.42,-9.44,-26.27
1580.43,-9.45,-26.24
1580.44,-9.45,-26.23
1580.45,-9.44,-26.17
1580.46,-9.44,-26.22
1580.47,-9.44,-26.15
1580.48,-9.43,-26.14
1580.49,-9.44,-26.21
1580.5,-9.41,-26.19
1580.51,-9.43,-26.23
1580.52,-9.42,-26.24
1580.53,-9.4,-26.25
1580.54,-9.41,-26.32
1580.55,-9.4,-26.35
1580.56,-9.41,-26.32
1580.57,-9.39,-26.39
1580.58,-9.37,-26.33
1580.59,-9.37,-26.28
1580.6,-9.37,-26.28
1580.61,-9.37,-26.25
1580.62,-9.37,-26.2
1580.63,-9.34,-26.15
1580.64,-9.33,-26.14
1580.65,-9.33,-26.13
1580.66,-9.32,-26.09
1580.67,-9.32,-26.06
1580.68,-9.31,-26.09
1580.69,-9.31,-26.09
1580.7,-9.31,-26.15
1580.71,-9.31,-26.17
1580.72,-9.31,-26.18
1580.73,-9.31,-26.15
1580.74,-9.31,-26.17
1580.75,-9.31,-26.18
1580.76,-9.31,-26.19
1580.77,-9.3,-26.16
1580.78,-9.3,-26.14
1580.79,-9.32,-26.16
1580.8,-9.31,-26.15
1580.81,-9.31,-26.15
1580.82,-9.31,-26.15
1580.83,-9.31,-26.19
1580.84,-9.31,-26.2
1580.85,-9.31,-26.14
1580.86,-9.31,-26.14
1580.87,-9.32,-26.12
1580.88,-9.31,-26.15
1580.89,-9.31,-26.14
1580.9,-9.31,-26.15
1580.91,-9.32,-26.14
1580.92,-9.32,-26.14
1580.93,-9.31,-26.15
1580.94,-9.31,-26.13
1580.95,-9.31,-26.15
1580.96,-9.31,-26.12
1580.97,-9.34,-26.13
1580.98,-9.35,-26.15
1580.99,-9.35,-26.15
1581.0,-9.35,-26.18
1581.01,-9.37,-26.1
1581.02,-9.36,-26.16
1581.03,-9.37,-26.14
1581.04,-9.37,-26.14
1581.05,-9.38,-26.17
1581.06,-9.39,-26.11
1581.07,-9.39,-26.06
1581.08,-9.41,-26.05
1581.09,-9.42,-26.06
1581.1,-9.44,-26.09
1581.11,-9.44,-26.14
1581.12,-9.43,-26.17
1581.13,-9.41,-26.25
1581.14,-9.44,-26.29
1581.15,-9.44,-26.37
1581.16,-9.45,-26.39
1581.17,-9.45,-26.41
1581.18,-9.44,-26.4
1581.19,-9.44,-26.42
1581.2,-9.44,-26.41
1581.21,-9.45,-26.34
1581.22,-9.45,-26.33
1581.23,-9.43,-26.29
1581.24,-9.44,-26.26
1581.25,-9.43,-26.26
1581.26,-9.43,-26.24
1581.27,-9.45,-26.26
1581.28,-9.45,-26.26
1581.29,-9.46,-26.19
1581.3,-9.46,-26.2
1581.31,-9.44,-26.24
1581.32,-9.45,-26.25
1581.33,-9.45,-26.27
1581.34,-9.46,-26.25
1581.35,-9.48,-26.27
1581.36,-9.46,-26.29
1581.37,-9.46,-26.29
1581.38,-9.44,-26.4
1581.39,-9.44,-26.41
1581.4,-9.44,-26.38
1581.41,-9.43,-26.41
1581.42,-9.43,-26.46
1581.43,-9.41,-26.41
1581.44,-9.39,-26.48
1581.45,-9.37,-26.45
1581.46,-9.36,-26.5
1581.47,-9.34,-26.5
1581.48,-9.34,-26.46
1581.49,-9.33,-26.46
1581.5,-9.33,-26.44
1581.51,-9.32,-26.39
1581.52,-9.32,-26.39
1581.53,-9.32,-26.39
1581.54,-9.31,-26.31
1581.55,-9.31,-26.42
1581.56,-9.31,-26.35
1581.57,-9.32,-26.36
1581.58,-9.32,-26.39
1581.59,-9.32,-26.43
1581.6,-9.33,-26.34
1581.61,-9.33,-26.46
1581.62,-9.31,-26.45
1581.63,-9.31,-26.42
1581.64,-9.31,-26.41
1581.65,-9.31,-26.45
1581.66,-9.32,-26.41
1581.67,-9.31,-26.4
1581.68,-9.31,-26.38
1581.69,-9.31,-26.34
1581.7,-9.29,-26.39
1581.71,-9.31,-26.41
1581.72,-9.31,-26.46
1581.73,-9.31,-26.48
1581.74,-9.3,-26.51
1581.75,-9.3,-26.52
1581.76,-9.31,-26.62
1581.77,-9.31,-26.67
1581.78,-9.31,-26.71
1581.79,-9.31,-26.66
1581.8,-9.32,-26.63
1581.81,-9.31,-26.66
1581.82,-9.31,-26.67
1581.83,-9.31,-26.67
1581.84,-9.33,-26.6
1581.85,-9.34,-26.58
1581.86,-9.34,-26.52
1581.87,-9.34,-26.56
1581.88,-9.34,-26.54
1581.89,-9.37,-26.48
1581.9,-9.36,-26.47
1581.91,-9.36,-26.53
1581.92,-9.36,-26.53
1581.93,-9.34,-26.48
1581.94,-9.36,-26.53
1581.95,-9.36,-26.55
1581.96,-9.37,-26.6
1581.97,-9.37,-26.6
1581.98,-9.37,-26.65
1581.99,-9.37,-26.7
1582.0,-9.37,-26.71
1582.01,-9.38,-26.74
1582.02,-9.38,-26.84
1582.03,-9.4,-26.82
1582.04,-9.41,-26.81
1582.05,-9.41,-26.89
1582.06,-9.41,-26.85
1582.07,-9.43,-26.85
1582.08,-9.44,-26.89
1582.09,-9.44,-26.87
1582.1,-9.44,-26.89
1582.11,-9.44,-26.8
1582.12,-9.46,-26.79
1582.13,-9.46,-26.81
1582.14,-9.46,-26.77
1582.15,-9.49,-26.82
1582.16,-9.49,-26.77
1582.17,-9.49,-26.77
1582.18,-9.48,-26.85
1582.19,-9.49,-26.86
1582.2,-9.47,-26.88
1582.21,-9.46,-26.87
1582.22,-9.44,-26.88
1582.23,-9.44,-26.89
1582.24,-9.44,-26.87
1582.25,-9.43,-26.88
1582.26,-9.41,-26.83
1582.27,-9.42,-26.8
1582.28,-9.41,-26.79
1582.29,-9.41,-26.83
1582.3,-9.4,-26.81
1582.31,-9.4,-26.82
1582.32,-9.4,-26.78
1582.33,-9.38,-26.77
1582.34,-9.38,-26.85
1582.35,-9.39,-26.85
1582.36,-9.38,-26.87
1582.37,-9.38,-26.92
1582.38,-9.37,-26.97
1582.39,-9.37,-26.97
1582.4,-9.37,-26.93
1582.41,-9.36,-26.96
1582.42,-9.37,-27.0
1582.43,-9.36,-26.94
1582.44,-9.36,-26.9
1582.45,-9.34,-26.92
1582.46,-9.34,-26.88
1582.47,-9.34,-26.89
1582.48,-9.32,-26.9
1582.49,-9.31,-26.88
1582.5,-9.31,-26.88
1582.51,-9.31,-26.91
1582.52,-9.31,-26.92
1582.53,-9.32,-26.92
1582.54,-9.31,-26.9
1582.55,-9.31,-26.9
1582.56,-9.31,-26.96
1582.57,-9.31,-26.96
1582.58,-9.31,-26.99
1582.59,-9.31,-26.99
1582.6,-9.31,-27.02
1582.61,-9.31,-27.06
1582.62,-9.31,-27.14
1582.63,-9.32,-27.16
1582.64,-9.34,-27.17
1582.65,-9.32,-27.22
1582.66,-9.32,-27.25
1582.67,-9.32,-27.22
1582.68,-9.32,-27.21
1582.69,-9.32,-27.17
1582.7,-9.32,-27.17
1582.71,-9.32,-27.15
1582.72,-9.31,-27.1
1582.73,-9.33,-27.06
1582.74,-9.34,-27.04
1582.75,-9.34,-27.06
1582.76,-9.35,-27.08
1582.77,-9.33,-27.07
1582.78,-9.32,-27.08
1582.79,-9.35,-27.1
1582.8,-9.36,-27.16
1582.81,-9.37,-27.16
1582.82,-9.37,-27.19
1582.83,-9.37,-27.23
1582.84,-9.36,-27.22
1582.85,-9.37,-27.24
1582.86,-9.37,-27.24
1582.87,-9.37,-27.19
1582.88,-9.37,-27.25
1582.89,-9.37,-27.24
1582.9,-9.37,-27.21
1582.91,-9.41,-27.17
1582.92,-9.41,-27.21
1582.93,-9.41,-27.21
1582.94,-9.43,-27.21
1582.95,-9.44,-27.19
1582.96,-9.46,-27.21
1582.97,-9.48,-27.24
1582.98,-9.48,-27.23
1582.99,-9.47,-27.24
1583.0,-9.47,-27.22
1583.01,-9.47,-27.19
1583.02,-9.46,-27.24
1583.03,-9.46,-27.19
1583.04,-9.46,-27.18
1583.05,-9.48,-27.23
1583.06,-9.48,-27.23
1583.07,-9.47,-27.26
1583.08,-9.48,-27.28
1583.09,-9.48,-27.24
1583.1,-9.46,-27.25
1583.11,-9.44,-27.28
1583.12,-9.44,-27.29
1583.13,-9.44,-27.26
1583.14,-9.44,-27.27
1583.15,-9.44,-27.23
1583.16,-9.44,-27.3
1583.17,-9.44,-27.24
1583.18,-9.44,-27.24
1583.19,-9.43,-27.3
1583.2,-9.43,-27.3
1583.21,-9.42,-27.34
1583.22,-9.41,-27.45
1583.23,-9.41,-27.44
1583.24,-9.4,-27.45
1583.25,-9.38,-27.51
1583.26,-9.37,-27.53
1583.27,-9.37,-27.49
