L,O,1
1578.56,-9.39,-20.02
1578.57,-9.37,-20.04
1578.58,-9.37,-20.05
1578.59,-9.37,-20.02
1578.6,-9.37,-20.03
1578.61,-9.37,-20.04
1578.62,-9.37,-20.02
1578.63,-9.35,-20.02
1578.64,-9.34,-20.04
1578.65,-9.35,-20.05
1578.66,-9.33,-20.02
1578.67,-9.34,-20.05
1578.68,-9.31,-20.08
1578.69,-9.31,-20.04
1578.7,-9.31,-20.05
1578.71,-9.31,-20.07
1578.72,-9.31,-20.03
1578.73,-9.29,-20.05
1578.74,-9.29,-20.1
1578.75,-9.29,-20.07
1578.76,-9.3,-20.05
1578.77,-9.31,-20.06
1578.78,-9.29,-20.1
1578.79,-9.29,-20.05
1578.8,-9.27,-20.06
1578.81,-9.29,-20.07
1578.82,-9.31,-20.05
1578.83,-9.31,-20.08
1578.84,-9.31,-20.09
1578.85,-9.3,-20.1
1578.86,-9.3,-20.06
1578.87,-9.32,-20.05
1578.88,-9.31,-20.05
1578.89,-9.32,-20.01
1578.9,-9.31,-20.03
1578.91,-9.32,-20.06
1578.92,-9.31,-20.06
1578.93,-9.32,-20.04
1578.94,-9.31,-20.1
1578.95,-9.32,-20.09
1578.96,-9.32,-20.05
1578.97,-9.33,-20.07
1578.98,-9.35,-20.06
1578.99,-9.35,-20.03
1579.0,-9.34,-20.05
1579.01,-9.34,-20.09
1579.02,-9.35,-20.06
1579.03,-9.35,-20.07
1579.04,-9.36,-20.1
1579.05,-9.36,-20.11
1579.06,-9.36,-20.09
1579.07,-9.37,-20.09
1579.08,-9.37,-20.09
1579.09,-9.38,-20.06
1579.1,-9.4,-20.08
1579.11,-9.39,-20.09
1579.12,-9.39,-20.11
1579.13,-9.43,-20.1
1579.14,-9.43,-20.14
1579.15,-9.44,-20.14
1579.16,-9.44,-20.12
1579.17,-9.46,-20.1
1579.18,-9.46,-20.12
1579.19,-9.46,-20.09
1579.2,-9.48,-20.09
1579.21,-9.48,-20.1
1579.22,-9.48,-20.08
1579.23,-9.48,-20.08
1579.24,-9.46,-20.14
1579.25,-9.46,-20.13
1579.26,-9.47,-20.09
1579.27,-9.47,-20.1
1579.28,-9.46,-20.1
1579.29,-9.46,-20.06
1579.3,-9.46,-20.1
1579.31,-9.45,-20.09
1579.32,-9.45,-20.1
1579.33,-9.46,-20.1
1579.34,-9.46,-20.13
1579.35,-9.47,-20.1
1579.36,-9.47,-20.09
1579.37,-9.46,-20.12
1579.38,-9.44,-20.13
1579.39,-9.44,-20.09
1579.4,-9.44,-20.05
1579.41,-9.44,-20.09
1579.42,-9.44,-20.06
1579.43,-9.42,-20.09
1579.44,-9.4,-20.12
1579.45,-9.41,-20.09
1579.46,-9.41,-20.09
1579.47,-9.39,-20.13
1579.48,-9.38,-20.12
1579.49,-9.36,-20.09
1579.5,-9.36,-20.09
1579.51,-9.34,-20.13
1579.52,-9.36,-20.1
1579.53,-9.35,-20.11
1579.54,-9.34,-20.13
1579.55,-9.33,-20.13
1579.56,-9.32,-20.11
1579.57,-9.32,-20.15
1579.58,-9.32,-20.14
1579.59,-9.31,-20.12
1579.6,-9.31,-20.11
1579.61,-9.31,-20.11
1579.62,-9.32,-20.07
1579.63,-9.32,-20.11
1579.64,-9.31,-20.13
1579.65,-9.31,-20.11
1579.66,-9.32,-20.09
1579.67,-9.32,-20.1
1579.68,-9.32,-20.11
1579.69,-9.32,-20.07
1579.7,-9.31,-20.1
1579.71,-9.31,-20.1
1579.72,-9.31,-20.09
1579.73,-9.31,-20.09
1579.74,-9.31,-20.1
1579.75,-9.32,-20.1
1579.76,-9.31,-20.08
1579.77,-9.31,-20.11
1579.78,-9.32,-20.09
1579.79,-9.32,-20.07
1579.8,-9.31,-20.1
1579.81,-9.32,-20.1
1579.82,-9.31,-20.09
1579.83,-9.31,-20.1
1579.84,-9.32,-20.12
1579.85,-9.34,-20.12
1579.86,-9.34,-20.1
1579.87,-9.32,-20.16
1579.88,-9.32,-20.15
1579.89,-9.34,-20.13
1579.9,-9.34,-20.13
1579.91,-9.36,-20.13
1579.92,-9.35,-20.12
1579.93,-9.37,-20.12
1579.94,-9.37,-20.15
1579.95,-9.37,-20.15
1579.96,-9.37,-20.15
1579.97,-9.39,-20.15
1579.98,-9.4,-20.15
1579.99,-9.39,-20.14
1580.0,-9.38,-20.15
1580.01,-9.39,-20.14
1580.02,-9.41,-20.1
1580.03,-9.41,-20.12
1580.04,-9.43,-20.13
1580.05,-9.43,-20.12
1580.06,-9.44,-20.12
1580.07,-9.44,-20.14
1580.08,-9.44,-20.16
1580.09,-9.46,-20.14
1580.1,-9.46,-20.14
1580.11,-9.45,-20.15
1580.12,-9.44,-20.12
1580.13,-9.44,-20.1
1580.14,-9.46,-20.14
1580.15,-9.47,-20.13
1580.16,-9.48,-20.13
1580.17,-9.48,-20.18
1580.18,-9.49,-20.18
1580.19,-9.48,-20.17
1580.2,-9.49,-20.17
1580.21,-9.48,-20.19
1580.22,-9.47,-20.15
1580.23,-9.46,-20.18
1580.24,-9.44,-20.18
1580.25,-9.44,-20.18
1580.26,-9.46,-20.15
1580.27,-9.46,-20.19
1580.28,-9.46,-20.19
1580.29,-9.45,-20.18
1580.3,-9.44,-20.18
1580.31,-9.42,-20.18
1580.32,-9.4,-20.16
1580.33,-9.4,-20.16
1580.34,-9.4,-20.18
1580.35,-9.39,-20.15
1580.36,-9.39,-20.16
1580.37,-9.37,-20.19
1580.38,-9.37,-20.18
1580.39,-9.37,-20.15
1580.4,-9.37,-20.17
1580.41,-9.37,-20.17
1580.42,-9.36,-20.15
1580.43,-9.37,-20.14
1580.44,-9.35,-20.16
1580.45,-9.34,-20.16
1580.46,-9.34,-20.12
1580.47,-9.34,-20.15
1580.48,-9.35,-20.14
1580.49,-9.32,-20.16
1580.5,-9.32,-20.17
1580.51,-9.32,-20.17
1580.52,-9.31,-20.17
1580.53,-9.32,-20.15
1580.54,-9.32,-20.18
1580.55,-9.32,-20.16
1580.56,-9.32,-20.16
1580.57,-9.32,-20.2
1580.58,-9.31,-20.24
1580.59,-9.34,-20.17
1580.6,-9.32,-20.22
1580.61,-9.31,-20.24
1580.62,-9.31,-20.19
1580.63,-9.31,-20.18
1580.64,-9.31,-20.22
1580.65,-9.34,-20.17
1580.66,-9.32,-20.18
1580.67,-9.32,-20.22
1580.68,-9.31,-20.23
1580.69,-9.31,-20.23
1580.7,-9.31,-20.23
1580.71,-9.32,-20.22
1580.72,-9.32,-20.21
1580.73,-9.32,-20.21
1580.74,-9.32,-20.22
1580.75,-9.32,-20.16
1580.76,-9.36,-20.19
1580.77,-9.37,-20.2
1580.78,-9.36,-20.18
1580.79,-9.37,-20.16
1580.8,-9.36,-20.19
1580.81,-9.37,-20.22
1580.82,-9.37,-20.18
1580.83,-9.37,-20.18
1580.84,-9.38,-20.18
1580.85,-9.38,-20.16
1580.86,-9.37,-20.16
1580.87,-9.39,-20.2
1580.88,-9.38,-20.19
1580.89,-9.4,-20.17
1580.9,-9.41,-20.21
1580.91,-9.4,-20.24
1580.92,-9.39,-20.19
1580.93,-9.43,-20.21
1580.94,-9.45,-20.23
1580.95,-9.47,-20.21
1580.96,-9.48,-20.23
1580.97,-9.48,-20.26
1580.98,-9.48,-20.25
1580.99,-9.48,-20.23
1581.0,-9.5,-20.3
1581.01,-9.51,-20.29
1581.02,-9.51,-20.28
1581.03,-9.51,-20.3
1581.04,-9.51,-20.28
1581.05,-9.51,-20.3
1581.06,-9.51,-20.29
1581.07,-9.51,-20.29
1581.08,-9.5,-20.26
1581.09,-9.48,-20.27
1581.1,-9.48,-20.27
1581.11,-9.46,-20.32
1581.12,-9.48,-20.25
1581.13,-9.48,-20.28
1581.14,-9.46,-20.29
1581.15,-9.44,-20.22
1581.16,-9.44,-20.24
1581.17,-9.44,-20.24
1581.18,-9.44,-20.23
1581.19,-9.44,-20.2
1581.2,-9.42,-20.26
1581.21,-9.39,-20.25
1581.22,-9.41,-20.21
1581.23,-9.39,-20.24
1581.24,-9.39,-20.26
1581.25,-9.39,-20.22
1581.26,-9.41,-20.23
1581.27,-9.41,-20.23
1581.28,-9.37,-20.22
1581.29,-9.37,-20.22
1581.3,-9.37,-20.25
1581.31,-9.37,-20.25
1581.32,-9.37,-20.21
1581.33,-9.37,-20.26
1581.34,-9.37,-20.26
1581.35,-9.35,-20.28
1581.36,-9.36,-20.25
1581.37,-9.36,-20.28
1581.38,-9.36,-20.24
1581.39,-9.34,-20.24
1581.4,-9.34,-20.27
1581.41,-9.33,-20.3
1581.42,-9.34,-20.27
1581.43,-9.34,-20.29
1581.44,-9.34,-20.32
1581.45,-9.34,-20.28
1581.46,-9.33,-20.28
1581.47,-9.31,-20.29
1581.48,-9.31,-20.29
1581.49,-9.31,-20.26
1581.5,-9.32,-20.26
1581.51,-9.32,-20.27
1581.52,-9.33,-20.25
1581.53,-9.34,-20.28
1581.54,-9.34,-20.29
1581.55,-9.32,-20.29
1581.56,-9.34,-20.24
1581.57,-9.34,-20.28
1581.58,-9.34,-20.27
1581.59,-9.34,-20.22
1581.6,-9.34,-20.22
1581.61,-9.34,-20.26
1581.62,-9.34,-20.22
1581.63,-9.34,-20.25
1581.64,-9.33,-20.28
1581.65,-9.32,-20.28
1581.66,-9.32,-20.26
1581.67,-9.32,-20.32
1581.68,-9.34,-20.28
1581.69,-9.34,-20.27
1581.7,-9.35,-20.28
1581.71,-9.35,-20.3
1581.72,-9.34,-20.3
1581.73,-9.36,-20.29
1581.74,-9.37,-20.35
1581.75,-9.38,-20.32
1581.76,-9.4,-20.33
1581.77,-9.41,-20.32
1581.78,-9.41,-20.32
1581.79,-9.41,-20.3
1581.8,-9.43,-20.31
1581.81,-9.44,-20.33
1581.82,-9.44,-20.32
1581.83,-9.44,-20.36
1581.84,-9.46,-20.36
1581.85,-9.46,-20.36
1581.86,-9.47,-20.36
1581.87,-9.49,-20.35
1581.88,-9.48,-20.32
1581.89,-9.48,-20.32
1581.9,-9.48,-20.32
1581.91,-9.46,-20.31
1581.92,-9.48,-20.32
1581.93,-9.49,-20.34
1581.94,-9.49,-20.36
1581.95,-9.49,-20.33
1581.96,-9.48,-20.32
1581.97,-9.49,-20.29
1581.98,-9.49,-20.32
1581.99,-9.48,-20.31
1582.0,-9.48,-20.34
1582.01,-9.49,-20.33
1582.02,-9.46,-20.28
1582.03,-9.46,-20.34
1582.04,-9.45,-20.35
1582.05,-9.47,-20.34
1582.06,-9.46,-20.35
1582.07,-9.44,-20.38
1582.08,-9.44,-20.33
1582.09,-9.42,-20.31
1582.1,-9.42,-20.35
1582.11,-9.43,-20.34
1582.12,-9.43,-20.31
1582.13,-9.43,-20.33
1582.14,-9.41,-20.36
1582.15,-9.39,-20.33
1582.16,-9.39,-20.35
1582.17,-9.38,-20.38
1582.18,-9.37,-20.36
1582.19,-9.37,-20.29
1582.2,-9.37,-20.34
1582.21,-9.37,-20.34
1582.22,-9.36,-20.29
1582.23,-9.36,-20.32
1582.24,-9.36,-20.37
1582.25,-9.34,-20.3
1582.26,-9.34,-20.32
1582.27,-9.33,-20.32
1582.28,-9.31,-20.3
1582.29,-9.31,-20.29
1582.3,-9.32,-20.29
1582.31,-9.32,-20.29
1582.32,-9.32,-20.25
1582.33,-9.32,-20.28
1582.34,-9.31,-20.31
1582.35,-9.31,-20.28
1582.36,-9.32,-20.28
1582.37,-9.32,-20.32
1582.38,-9.32,-20.32
1582.39,-9.31,-20.33
1582.4,-9.31,-20.33
1582.41,-9.32,-20.3
1582.42,-9.31,-20.28
1582.43,-9.31,-20.33
1582.44,-9.31,-20.33
1582.45,-9.31,-20.32
1582.46,-9.29,-20.34
1582.47,-9.3,-20.38
1582.48,-9.31,-20.33
1582.49,-9.31,-20.34
1582.5,-9.31,-20.38
1582.51,-9.31,-20.36
1582.52,-9.31,-20.35
1582.53,-9.31,-20.38
1582.54,-9.33,-20.41
1582.55,-9.34,-20.39
1582.56,-9.32,-20.37
1582.57,-9.32,-20.38
1582.58,-9.34,-20.39
1582.59,-9.34,-20.37
1582.6,-9.36,-20.37
1582.61,-9.37,-20.38
1582.62,-9.36,-20.33
1582.63,-9.37,-20.33
1582.64,-9.36,-20.39
1582.65,-9.37,-20.36
1582.66,-9.39,-20.34
1582.67,-9.39,-20.38
1582.68,-9.38,-20.37
1582.69,-9.4,-20.33
1582.7,-9.39,-20.36
1582.71,-9.43,-20.35
1582.72,-9.44,-20.3
1582.73,-9.44,-20.31
1582.74,-9.44,-20.34
1582.75,-9.44,-20.32
1582.76,-9.46,-20.36
1582.77,-9.46,-20.4
1582.78,-9.45,-20.37
1582.79,-9.46,-20.37
1582.8,-9.45,-20.39
1582.81,-9.46,-20.39
1582.82,-9.46,-20.4
1582.83,-9.46,-20.39
1582.84,-9.45,-20.43
1582.85,-9.45,-20.44
1582.86,-9.45,-20.41
1582.87,-9.46,-20.46
1582.88,-9.46,-20.43
1582.89,-9.48,-20.44
1582.9,-9.47,-20.47
1582.91,-9.44,-20.48
1582.92,-9.45,-20.44
1582.93,-9.47,-20.43
1582.94,-9.48,-20.43
1582.95,-9.49,-20.41
1582.96,-9.45,-20.41
1582.97,-9.44,-20.45
1582.98,-9.44,-20.43
1582.99,-9.44,-20.38
1583.0,-9.44,-20.42
1583.01,-9.4,-20.42
1583.02,-9.4,-20.37
1583.03,-9.41,-20.39
1583.04,-9.4,-20.35
1583.05,-9.39,-20.36
1583.06,-9.37,-20.35
1583.07,-9.37,-20.37
1583.08,-9.37,-20.4
1583.09,-9.35,-20.37
1583.1,-9.33,-20.4
1583.11,-9.32,-20.41
1583.12,-9.33,-20.32
1583.13,-9.34,-20.37
1583.14,-9.33,-20.37
1583.15,-9.32,-20.35
1583.16,-9.32,-20.36
1583.17,-9.32,-20.36
1583.18,-9.33,-20.4
1583.19,-9.33,-20.37
1583.2,-9.32,-20.41
1583.21,-9.31,-20.41
1583.22,-9.31,-20.4
1583.23,-9.31,-20.38
1583.24,-9.31,-20.44
1583.25,-9.31,-20.41
1583.26,-9.31,-20.4
1583.27,-9.31,-20.42
1583.28,-9.29,-20.44
1583.29,-9.29,-20.38
1583.3,-9.28,-20.45
1583.31,-9.31,-20.42
1583.32,-9.31,-20.42
1583.33,-9.31,-20.44
1583.34,-9.31,-20.42
1583.35,-9.31,-20.42
1583.36,-9.31,-20.36
1583.37,-9.3,-20.39
1583.38,-9.3,-20.42
1583.39,-9.31,-20.41
1583.4,-9.31,-20.42
1583.41,-9.32,-20.41
1583.42,-9.32,-20.41
1583.43,-9.32,-20.42
1583.44,-9.33,-20.42
1583.45,-9.34,-20.39
1583.46,-9.34,-20.37
1583.47,-9.34,-20.39
1583.48,-9.35,-20.38
1583.49,-9.36,-20.37
1583.5,-9.36,-20.42
1583.51,-9.36,-20.4
1583.52,-9.36,-20.39
1583.53,-9.37,-20.44
1583.54,-9.37,-20.44
1583.55,-9.38,-20.44
1583.56,-9.39,-20.43
1583.57,-9.38,-20.46
1583.58,-9.41,-20.45
1583.59,-9.38,-20.44
1583.6,-9.39,-20.44
1583.61,-9.39,-20.49
1583.62,-9.4,-20.47
1583.63,-9.41,-20.5
1583.64,-9.43,-20.5
1583.65,-9.43,-20.48
1583.66,-9.43,-20.45
1583.67,-9.44,-20.47
1583.68,-9.44,-20.49
1583.69,-9.44,-20.47
1583.7,-9.44,-20.5
1583.71,-9.45,-20.55
1583.72,-9.48,-20.52
1583.73,-9.49,-20.51
1583.74,-9.51,-20.53
1583.75,-9.49,-20.51
1583.76,-9.49,-20.48
1583.77,-9.49,-20.5
1583.78,-9.49,-20.49
1583.79,-9.49,-20.47
1583.8,-9.48,-20.51
1583.81,-9.46,-20.47
1583.82,-9.46,-20.47
1583.83,-9.46,-20.47
1583.84,-9.46,-20.46
1583.85,-9.45,-20.44
1583.86,-9.44,-20.42
1583.87,-9.44,-20.47
1583.88,-9.44,-20.46
1583.89,-9.41,-20.45
1583.9,-9.4,-20.48
1583.91,-9.39,-20.49
1583.92,-9.41,-20.48
1583.93,-9.41,-20.5
1583.94,-9.39,-20.49
1583.95,-9.37,-20.49
1583.96,-9.37,-20.46
1583.97,-9.36,-20.47
1583.98,-9.36,-20.48
1583.99,-9.37,-20.45
1584.0,-9.37,-20.47
1584.01,-9.37,-20.48
1584.02,-9.36,-20.49
1584.03,-9.34,-20.48
1584.04,-9.32,-20.58
1584.05,-9.34,-20.5
1584.06,-9.32,-20.5
1584.07,-9.32,-20.5
1584.08,-9.31,-20.49
1584.09,-9.31,-20.44
1584.1,-9.29,-20.44
1584.11,-9.31,-20.51
1584.12,-9.3,-20.48
1584.13,-9.29,-20.47
1584.14,-9.3,-20.51
1584.15,-9.29,-20.47
1584.16,-9.29,-20.44
1584.17,-9.29,-20.44
1584.18,-9.31,-20.45
1584.19,-9.3,-20.46
1584.2,-9.29,-20.44
1584.21,-9.3,-20.45
1584.22,-9.31,-20.43
1584.23,-9.31,-20.43
1584.24,-9.31,-20.46
1584.25,-9.31,-20.46
1584.26,-9.31,-20.46
1584.27,-9.31,-20.51
1584.28,-9.31,-20.49
1584.29,-9.31,-20.47
1584.3,-9.31,-20.47
1584.31,-9.31,-20.52
1584.32,-9.31,-20.49
1584.33,-9.31,-20.49
1584.34,-9.31,-20.58
1584.35,-9.34,-20.55
1584.36,-9.32,-20.55
1584.37,-9.32,-20.57
1584.38,-9.32,-20.55
1584.39,-9.32,-20.51
1584.4,-9.34,-20.51
1584.41,-9.34,-20.54
1584.42,-9.36,-20.53
1584.43,-9.36,-20.55
1584.44,-9.36,-20.57
1584.45,-9.36,-20.56
1584.46,-9.36,-20.5
1584.47,-9.37,-20.54
1584.48,-9.37,-20.54
1584.49,-9.37,-20.52
1584.5,-9.39,-20.52
1584.51,-9.41,-20.55
1584.52,-9.43,-20.49
1584.53,-9.44,-20.49
1584.54,-9.44,-20.54
1584.55,-9.44,-20.54
1584.56,-9.46,-20.53
1584.57,-9.44,-20.56
1584.58,-9.46,-20.55
1584.59,-9.48,-20.54
1584.6,-9.49,-20.52
1584.61,-9.49,-20.54
1584.62,-9.49,-20.54
1584.63,-9.48,-20.51
1584.64,-9.5,-20.54
1584.65,-9.51,-20.56
1584.66,-9.49,-20.54
1584.67,-9.48,-20.58
1584.68,-9.46,-20.6
1584.69,-9.46,-20.55
1584.7,-9.46,-20.57
1584.71,-9.45,-20.58
1584.72,-9.46,-20.59
1584.73,-9.48,-20.58
1584.74,-9.46,-20.6
1584.75,-9.44,-20.61
1584.76,-9.44,-20.61
1584.77,-9.44,-20.61
1584.78,-9.44,-20.61
1584.79,-9.44,-20.58
1584.8,-9.44,-20.59
1584.81,-9.44,-20.64
1584.82,-9.43,-20.57
1584.83,-9.44,-20.57
1584.84,-9.42,-20.59
1584.85,-9.41,-20.61
1584.86,-9.42,-20.59
1584.87,-9.41,-20.61
1584.88,-9.39,-20.62
1584.89,-9.37,-20.58
1584.9,-9.37,-20.56
1584.91,-9.39,-20.54
1584.92,-9.38,-20.57
1584.93,-9.37,-20.49
1584.94,-9.36,-20.55
1584.95,-9.32,-20.53
1584.96,-9.33,-20.5
1584.97,-9.33,-20.53
1584.98,-9.32,-20.56
1584.99,-9.32,-20.54
1585.0,-9.31,-20.53
1585.01,-9.31,-20.53
1585.02,-9.32,-20.52
1585.03,-9.31,-20.51
1585.04,-9.31,-20.53
1585.05,-9.31,-20.53
1585.06,-9.31,-20.53
1585.07,-9.31,-20.56
1585.08,-9.31,-20.57
1585.09,-9.31,-20.56
1585.1,-9.32,-20.58
1585.11,-9.31,-20.62
1585.12,-9.3,-20.58
1585.13,-9.3,-20.57
1585.14,-9.31,-20.59
1585.15,-9.31,-20.62
1585.16,-9.31,-20.54
1585.17,-9.32,-20.59
1585.18,-9.29,-20.64
1585.19,-9.3,-20.62
1585.2,-9.31,-20.63
1585.21,-9.31,-20.66
1585.22,-9.32,-20.56
1585.23,-9.3,-20.58
1585.24,-9.29,-20.61
1585.25,-9.3,-20.61
1585.26,-9.31,-20.6
1585.27,-9.31,-20.62
1585.28,-9.32,-20.65
1585.29,-9.32,-20.63
1585.3,-9.31,-20.61
1585.31,-9.33,-20.61
1585.32,-9.35,-20.59
1585.33,-9.37,-20.56
1585.34,-9.37,-20.56
1585.35,-9.37,-20.58
1585.36,-9.37,-20.57
1585.37,-9.37,-20.58
1585.38,-9.37,-20.64
1585.39,-9.42,-20.61
1585.4,-9.41,-20.62
1585.41,-9.43,-20.62
1585.42,-9.43,-20.6
1585.43,-9.43,-20.6
1585.44,-9.44,-20.59
1585.45,-9.44,-20.62
1585.46,-9.44,-20.61
1585.47,-9.44,-20.64
1585.48,-9.44,-20.67
1585.49,-9.44,-20.67
1585.5,-9.44,-20.68
1585.51,-9.46,-20.7
1585.52,-9.46,-20.68
1585.53,-9.47,-20.66
1585.54,-9.45,-20.66
1585.55,-9.46,-20.67
1585.56,-9.45,-20.67
1585.57,-9.46,-20.7
1585.58,-9.48,-20.68
1585.59,-9.46,-20.7
1585.6,-9.47,-20.69
1585.61,-9.47,-20.69
1585.62,-9.46,-20.69
1585.63,-9.48,-20.68
1585.64,-9.46,-20.66
1585.65,-9.46,-20.64
1585.66,-9.46,-20.66
1585.67,-9.46,-20.66
1585.68,-9.46,-20.64
1585.69,-9.44,-20.68
1585.7,-9.44,-20.62
1585.71,-9.44,-20.69
1585.72,-9.44,-20.65
1585.73,-9.42,-20.63
1585.74,-9.4,-20.63
1585.75,-9.38,-20.63
1585.76,-9.39,-20.62
1585.77,-9.39,-20.62
1585.78,-9.38,-20.66
1585.79,-9.37,-20.66
1585.8,-9.37,-20.67
1585.81,-9.37,-20.68
1585.82,-9.36,-20.67
1585.83,-9.36,-20.67
1585.84,-9.36,-20.69
1585.85,-9.36,-20.69
1585.86,-9.36,-20.67
1585.87,-9.34,-20.69
1585.88,-9.34,-20.67
1585.89,-9.33,-20.68
1585.9,-9.34,-20.7
1585.91,-9.34,-20.72
1585.92,-9.33,-20.7
1585.93,-9.32,-20.68
1585.94,-9.32,-20.64
1585.95,-9.33,-20.7
1585.96,-9.33,-20.66
1585.97,-9.32,-20.64
1585.98,-9.31,-20.67
1585.99,-9.31,-20.67
1586.0,-9.31,-20.64
1586.01,-9.32,-20.7
1586.02,-9.31,-20.69
1586.03,-9.32,-20.65
1586.04,-9.31,-20.65
1586.05,-9.31,-20.65
1586.06,-9.31,-20.62
1586.07,-9.31,-20.6
1586.08,-9.31,-20.64
1586.09,-9.31,-20.63
1586.1,-9.31,-20.63
1586.11,-9.31,-20.63
1586.12,-9.31,-20.65
1586.13,-9.31,-20.67
1586.14,-9.32,-20.65
1586.15,-9.32,-20.66
1586.16,-9.32,-20.66
1586.17,-9.32,-20.65
1586.18,-9.33,-20.69
1586.19,-9.35,-20.66
1586.2,-9.36,-20.65
1586.21,-9.37,-20.68
1586.22,-9.37,-20.73
1586.23,-9.37,-20.71
1586.24,-9.37,-20.73
1586.25,-9.37,-20.72
1586.26,-9.37,-20.71
1586.27,-9.37,-20.72
1586.28,-9.39,-20.74
1586.29,-9.39,-20.74
1586.3,-9.39,-20.74
1586.31,-9.39,-20.75
1586.32,-9.39,-20.75
1586.33,-9.4,-20.71
1586.34,-9.41,-20.75
1586.35,-9.41,-20.76
1586.36,-9.41,-20.74
1586.37,-9.4,-20.71
1586.38,-9.41,-20.72
1586.39,-9.42,-20.74
1586.4,-9.44,-20.71
1586.41,-9.44,-20.72
1586.42,-9.44,-20.72
1586.43,-9.44,-20.71
1586.44,-9.46,-20.69
1586.45,-9.48,-20.72
1586.46,-9.49,-20.7
1586.47,-9.49,-20.65
1586.48,-9.48,-20.69
1586.49,-9.48,-20.69
1586.5,-9.49,-20.67
1586.51,-9.49,-20.65
1586.52,-9.48,-20.7
1586.53,-9.48,-20.67
1586.54,-9.47,-20.68
1586.55,-9.46,-20.71
1586.56,-9.47,-20.7
1586.57,-9.47,-20.7
1586.58,-9.45,-20.74
1586.59,-9.46,-20.72
1586.6,-9.44,-20.7
1586.61,-9.44,-20.71
1586.62,-9.44,-20.74
1586.63,-9.43,-20.76
1586.64,-9.43,-20.74
1586.65,-9.41,-20.8
1586.66,-9.41,-20.78
1586.67,-9.39,-20.78
1586.68,-9.39,-20.77
1586.69,-9.38,-20.76
1586.7,-9.37,-20.74
1586.71,-9.37,-20.72
1586.72,-9.35,-20.77
1586.73,-9.35,-20.76
1586.74,-9.36,-20.78
1586.75,-9.36,-20.78
1586.76,-9.36,-20.76
1586.77,-9.37,-20.72
1586.78,-9.34,-20.74
1586.79,-9.34,-20.73
1586.8,-9.34,-20.7
1586.81,-9.33,-20.74
1586.82,-9.34,-20.77
1586.83,-9.31,-20.74
1586.84,-9.34,-20.69
1586.85,-9.32,-20.74
1586.86,-9.32,-20.73
1586.87,-9.34,-20.69
1586.88,-9.31,-20.71
1586.89,-9.32,-20.7
1586.9,-9.31,-20.67
1586.91,-9.31,-20.69
1586.92,-9.32,-20.71
1586.93,-9.31,-20.67
1586.94,-9.32,-20.69
1586.95,-9.31,-20.74
1586.96,-9.31,-20.74
1586.97,-9.33,-20.73
1586.98,-9.35,-20.73
1586.99,-9.36,-20.75
1587.0,-9.34,-20.75
1587.01,-9.34,-20.71
1587.02,-9.33,-20.77
1587.03,-9.36,-20.76
1587.04,-9.37,-20.75
1587.05,-9.36,-20.78
1587.06,-9.36,-20.83
1587.07,-9.36,-20.82
1587.08,-9.36,-20.81
1587.09,-9.36,-20.83
1587.1,-9.37,-20.79
1587.11,-9.37,-20.79
1587.12,-9.36,-20.8
1587.13,-9.36,-20.76
1587.14,-9.36,-20.78
1587.15,-9.37,-20.77
1587.16,-9.37,-20.81
1587.17,-9.39,-20.8
1587.18,-9.39,-20.8
1587.19,-9.39,-20.81
1587.2,-9.39,-20.77
1587.21,-9.4,-20.78
1587.22,-9.42,-20.78
1587.23,-9.43,-20.76
1587.24,-9.44,-20.76
1587.25,-9.44,-20.74
1587.26,-9.44,-20.74
1587.27,-9.44,-20.76
1587.28,-9.45,-20.77
1587.29,-9.5,-20.75
1587.3,-9.51,-20.76
1587.31,-9.49,-20.76
1587.32,-9.49,-20.75
1587.33,-9.48,-20.76
1587.34,-9.48,-20.76
1587.35,-9.5,-20.76
1587.36,-9.51,-20.76
1587.37,-9.49,-20.78
1587.38,-9.5,-20.77
1587.39,-9.47,-20.79
1587.4,-9.47,-20.81
1587.41,-9.49,-20.77
1587.42,-9.48,-20.78
1587.43,-9.48,-20.8
1587.44,-9.44,-20.78
1587.45,-9.45,-20.79
1587.46,-9.47,-20.83
1587.47,-9.48,-20.82
1587.48,-9.46,-20.82
1587.49,-9.46,-20.85
1587.5,-9.44,-20.83
1587.51,-9.44,-20.81
1587.52,-9.45,-20.81
1587.53,-9.46,-20.82
1587.54,-9.45,-20.8
1587.55,-9.44,-20.81
1587.56,-9.44,-20.81
1587.57,-9.44,-20.78
1587.58,-9.43,-20.79
1587.59,-9.44,-20.82
1587.6,-9.43,-20.82
1587.61,-9.41,-20.79
1587.62,-9.39,-20.81
1587.63,-9.37,-20.82
1587.64,-9.37,-20.78
1587.65,-9.37,-20.75
1587.66,-9.36,-20.78
1587.67,-9.36,-20.79
1587.68,-9.36,-20.77
1587.69,-9.35,-20.81
1587.7,-9.34,-20.81
1587.71,-9.34,-20.79
1587.72,-9.33,-20.82
1587.73,-9.32,-20.84
1587.74,-9.34,-20.82
1587.75,-9.32,-20.82
1587.76,-9.31,-20.86
1587.77,-9.32,-20.83
1587.78,-9.32,-20.82
1587.79,-9.34,-20.86
1587.8,-9.34,-20.84
1587.81,-9.34,-20.83
1587.82,-9.33,-20.85
1587.83,-9.32,-20.86
1587.84,-9.32,-20.81
1587.85,-9.31,-20.84
1587.86,-9.33,-20.82
1587.87,-9.34,-20.83
