id,frequency,power1,power2,power3
150,1.9933110367892977,-87.851,-112.881,-111.328
151,2.0066889632107023,-86.749,-112.337,-112.635
152,2.020066889632107,-85.858,-112.234,-112.859
153,2.0334448160535117,-86.113,-112.154,-113.656
154,2.0468227424749164,-86.653,-112.091,-113.292
155,2.060200668896321,-87.26,-110.544,-112.041
156,2.0735785953177257,-87.789,-113.773,-112.777
157,2.0869565217391304,-88.496,-110.865,-113.326
158,2.100334448160535,-88.678,-112.503,-111.065
159,2.1137123745819397,-88.683,-111.861,-112.84
160,2.1270903010033444,-88.184,-111.612,-113.169
161,2.140468227424749,-87.454,-111.21,-111.419
162,2.1538461538461537,-86.664,-110.974,-112.318
163,2.1672240802675584,-86.602,-111.94,-111.629
164,2.180602006688963,-86.977,-110.944,-111.518
165,2.1939799331103678,-87.329,-111.196,-111.729
166,2.2073578595317724,-86.717,-111.328,-111.651
167,2.220735785953177,-85.802,-111.425,-110.215
168,2.234113712374582,-85.408,-111.297,-110.952
169,2.2474916387959865,-86.17,-111.453,-111.974
170,2.260869565217391,-87.88,-110.246,-109.617
171,2.274247491638796,-89.107,-110.476,-109.772
172,2.2876254180602005,-89.644,-110.014,-110.865
173,2.301003344481605,-89.186,-110.922,-109.542
174,2.31438127090301,-87.898,-110.54,-109.865
175,2.3277591973244145,-85.663,-109.913,-108.934
176,2.341137123745819,-83.413,-110.389,-110.191
177,2.354515050167224,-83.369,-110.306,-110.201
178,2.3678929765886285,-85.845,-110.963,-111.327
179,2.381270903010033,-87.714,-109.704,-110.42
180,2.394648829431438,-88.612,-111.672,-112.221
181,2.408026755852843,-88.577,-111.529,-111.448
182,2.4214046822742477,-87.928,-111.584,-109.51
183,2.4347826086956523,-87.534,-112.044,-111.406
184,2.448160535117057,-87.211,-110.747,-111.757
185,2.4615384615384617,-87.383,-110.13,-111.844
186,2.4749163879598663,-86.732,-112.328,-112.637
187,2.488294314381271,-86.175,-112.562,-112.29
188,2.5016722408026757,-85.731,-113.59,-112.544
189,2.5150501672240804,-85.523,-112.886,-112.256
190,2.528428093645485,-86.627,-112.385,-112.208
191,2.5418060200668897,-87.066,-112.16,-113.282
192,2.5551839464882944,-87.621,-113.175,-111.893
193,2.568561872909699,-87.323,-112.78,-110.901
194,2.5819397993311037,-87.04,-110.199,-112.269
195,2.5953177257525084,-87.137,-112.682,-112.168
196,2.608695652173913,-87.444,-111.116,-113.068
197,2.6220735785953178,-87.8,-111.902,-111.942
198,2.6354515050167224,-86.942,-111.546,-111.854
199,2.648829431438127,-86.435,-111.95,-112.037
200,2.6622073578595318,-85.202,-112.216,-111.621
201,2.6755852842809364,-85.439,-110.774,-111.083
202,2.688963210702341,-86.556,-111.665,-110.629
203,2.702341137123746,-87.633,-109.614,-110.6
204,2.7157190635451505,-88.587,-110.972,-111.36
205,2.729096989966555,-88.793,-111.987,-110.076
206,2.74247491638796,-88.525,-110.585,-111.98
207,2.7558528428093645,-87.917,-109.86,-110.987
208,2.769230769230769,-86.652,-111.475,-110.863
209,2.782608695652174,-85.191,-110.442,-110.1
210,2.7959866220735785,-84.53,-110.883,-109.319
211,2.809364548494983,-84.803,-110.752,-110.917
212,2.822742474916388,-86.252,-110.426,-109.821
213,2.8361204013377925,-87.812,-109.35,-110.563
214,2.849498327759197,-88.515,-110.093,-109.955
215,2.862876254180602,-88.86,-109.383,-110.154
216,2.8762541806020065,-88.855,-109.982,-108.614
217,2.8896321070234112,-87.899,-110.485,-110.871
218,2.903010033444816,-86.242,-110.236,-110.505
219,2.9163879598662206,-84.897,-109.565,-109.649
220,2.9297658862876252,-85.051,-110.429,-110.47
221,2.94314381270903,-86.366,-110.979,-110.597
222,2.9565217391304346,-87.088,-110.223,-110.812
223,2.9698996655518393,-87.44,-110.785,-110.706
224,2.983277591973244,-86.58,-111.683,-111.209
225,2.9966555183946486,-86.039,-111.279,-110.499
226,3.0100334448160533,-86.632,-110.388,-109.68
227,3.023411371237458,-87.801,-110.03,-110.922
228,3.0367892976588626,-88.702,-109.606,-109.242
229,3.0501672240802673,-89.061,-110.828,-109.959
230,3.063545150501672,-88.703,-110.139,-110.783
231,3.0769230769230766,-87.545,-109.508,-110.382
232,3.0903010033444818,-85.531,-109.504,-109.174
233,3.1036789297658864,-83.731,-109.772,-110.465
234,3.117056856187291,-84.058,-109.218,-107.763
235,3.130434782608696,-85.885,-109.343,-108.955
236,3.1438127090301005,-87.8,-109.195,-108.699
237,3.157190635451505,-88.954,-109.53,-110.034
238,3.17056856187291,-89.45,-110.031,-109.174
239,3.1839464882943145,-89.457,-109.14,-109.357
240,3.197324414715719,-88.636,-110.099,-108.941
241,3.210702341137124,-87.582,-109.274,-109.773
242,3.2240802675585285,-85.634,-109.329,-109.914
243,3.237458193979933,-84.399,-109.547,-110.445
244,3.250836120401338,-85.265,-109.184,-109.195
245,3.2642140468227425,-86.784,-109.316,-108.463
246,3.277591973244147,-88.048,-109.245,-110.624
247,3.290969899665552,-88.841,-109.147,-110.767
248,3.3043478260869565,-88.771,-110.384,-109.252
249,3.317725752508361,-87.842,-109.97,-109.782
250,3.331103678929766,-87.023,-110.09,-109.571
251,3.3444816053511706,-87.029,-110.017,-109.246
252,3.3578595317725752,-87.874,-109.547,-109.748
253,3.37123745819398,-88.396,-108.417,-109.814
254,3.3846153846153846,-88.223,-110.26,-109.957
255,3.3979933110367893,-87.384,-109.05,-109.952
256,3.411371237458194,-85.936,-109.438,-108.657
257,3.4247491638795986,-84.588,-107.926,-108.178
258,3.4381270903010033,-85.437,-108.732,-109.414
259,3.451505016722408,-87.39,-109.604,-109.215
260,3.4648829431438126,-88.736,-109.455,-107.918
261,3.4782608695652173,-89.376,-108.192,-107.776
262,3.491638795986622,-89.828,-107.812,-108.868
263,3.5050167224080266,-89.34,-107.547,-107.403
264,3.5183946488294313,-88.298,-107.082,-107.813
265,3.531772575250836,-86.409,-108.557,-107.024
266,3.5451505016722407,-84.116,-108.68,-106.917
267,3.5585284280936453,-83.906,-107.907,-108.056
268,3.57190635451505,-86.111,-107.661,-108.24
269,3.5852842809364547,-88.194,-107.801,-107.091
270,3.5986622073578594,-89.391,-108.002,-107.027
271,3.612040133779264,-89.742,-108.761,-108.436
272,3.6254180602006687,-89.536,-107.435,-108.695
273,3.6387959866220734,-88.338,-108.794,-109.272
274,3.652173913043478,-86.901,-105.682,-107.992
275,3.6655518394648827,-85.956,-106.463,-109.221
276,3.6789297658862874,-86.433,-106.091,-108.41
277,3.692307692307692,-87.644,-108.414,-109.142
278,3.7056856187290967,-88.624,-109.272,-109.161
279,3.7190635451505014,-88.468,-109.179,-109.602
280,3.732441471571906,-87.538,-108.809,-108.515
281,3.7458193979933108,-86.494,-109.257,-108.262
282,3.7591973244147154,-86.654,-109.107,-108.375
283,3.7725752508361206,-87.449,-107.429,-107.095
284,3.7859531772575252,-89.07,-108.871,-108.394
285,3.79933110367893,-89.654,-107.794,-108.088
286,3.8127090301003346,-89.767,-108.986,-106.93
287,3.8260869565217392,-88.78,-106.581,-108.07
288,3.839464882943144,-87.254,-108.223,-106.961
289,3.8528428093645486,-85.138,-108.057,-108.002
290,3.8662207357859533,-84.886,-107.181,-107.38
291,3.879598662207358,-86.685,-108.402,-108.273
292,3.8929765886287626,-87.856,-108.634,-108.322
293,3.9063545150501673,-89.3,-107.328,-108.343
294,3.919732441471572,-89.974,-107.682,-107.182
295,3.9331103678929766,-89.959,-107.981,-107.807
296,3.9464882943143813,-89.27,-108.998,-108.842
297,3.959866220735786,-87.745,-105.311,-106.551
298,3.9732441471571907,-86.428,-107.084,-106.304
299,3.9866220735785953,-85.284,-107.18,-105.928
300,4.0,-85.324,-106.633,-107.248
