L,O,1
1567.89,-9.43,-22.95
1567.9,-9.41,-22.95
1567.91,-9.41,-22.95
1567.92,-9.41,-22.95
1567.93,-9.41,-22.95
1567.94,-9.39,-22.98
1567.95,-9.37,-23.0
1567.96,-9.37,-22.97
1567.97,-9.37,-22.96
1567.98,-9.37,-22.98
1567.99,-9.37,-22.93
1568.0,-9.36,-22.98
1568.01,-9.34,-23.0
1568.02,-9.32,-23.0
1568.03,-9.32,-23.02
1568.04,-9.31,-23.05
1568.05,-9.34,-23.01
1568.06,-9.34,-22.95
1568.07,-9.32,-22.95
1568.08,-9.32,-22.95
1568.09,-9.34,-22.9
1568.1,-9.32,-22.95
1568.11,-9.32,-22.94
1568.12,-9.31,-22.91
1568.13,-9.31,-22.92
1568.14,-9.31,-22.94
1568.15,-9.31,-22.95
1568.16,-9.31,-22.9
1568.17,-9.31,-22.94
1568.18,-9.31,-22.95
1568.19,-9.31,-22.95
1568.2,-9.29,-22.94
1568.21,-9.29,-22.97
1568.22,-9.28,-23.0
1568.23,-9.26,-23.03
1568.24,-9.29,-23.11
1568.25,-9.29,-23.11
1568.26,-9.29,-23.16
1568.27,-9.3,-23.2
1568.28,-9.29,-23.16
1568.29,-9.29,-23.15
1568.3,-9.29,-23.19
1568.31,-9.29,-23.15
1568.32,-9.28,-23.19
1568.33,-9.28,-23.19
1568.34,-9.3,-23.18
1568.35,-9.31,-23.14
1568.36,-9.31,-23.15
1568.37,-9.32,-23.18
1568.38,-9.31,-23.14
1568.39,-9.31,-23.11
1568.4,-9.31,-23.12
1568.41,-9.32,-23.13
1568.42,-9.32,-23.13
1568.43,-9.31,-23.12
1568.44,-9.32,-23.11
1568.45,-9.32,-23.08
1568.46,-9.32,-23.11
1568.47,-9.36,-23.07
1568.48,-9.37,-23.06
1568.49,-9.37,-23.06
1568.5,-9.36,-23.11
1568.51,-9.37,-23.08
1568.52,-9.37,-23.06
1568.53,-9.37,-23.08
1568.54,-9.38,-23.12
1568.55,-9.39,-23.12
1568.56,-9.39,-23.08
1568.57,-9.41,-23.11
1568.58,-9.43,-23.1
1568.59,-9.44,-23.07
1568.6,-9.44,-23.12
1568.61,-9.44,-23.09
1568.62,-9.44,-23.08
1568.63,-9.43,-23.12
1568.64,-9.45,-23.14
1568.65,-9.47,-23.12
1568.66,-9.49,-23.12
1568.67,-9.48,-23.17
1568.68,-9.48,-23.14
1568.69,-9.48,-23.17
1568.7,-9.45,-23.21
1568.71,-9.46,-23.21
1568.72,-9.48,-23.18
1568.73,-9.46,-23.23
1568.74,-9.44,-23.25
1568.75,-9.44,-23.24
1568.76,-9.43,-23.29
1568.77,-9.43,-23.31
1568.78,-9.41,-23.3
1568.79,-9.4,-23.3
1568.8,-9.38,-23.34
1568.81,-9.37,-23.3
1568.82,-9.37,-23.33
1568.83,-9.37,-23.33
1568.84,-9.36,-23.31
1568.85,-9.35,-23.28
1568.86,-9.34,-23.31
1568.87,-9.32,-23.27
1568.88,-9.34,-23.27
1568.89,-9.32,-23.24
1568.9,-9.33,-23.23
1568.91,-9.34,-23.18
1568.92,-9.31,-23.18
1568.93,-9.33,-23.17
1568.94,-9.33,-23.16
1568.95,-9.31,-23.13
1568.96,-9.31,-23.14
1568.97,-9.29,-23.14
1568.98,-9.3,-23.08
1568.99,-9.29,-23.08
1569.0,-9.29,-23.08
1569.01,-9.28,-23.04
1569.02,-9.27,-23.07
1569.03,-9.25,-23.07
1569.04,-9.24,-23.09
1569.05,-9.25,-23.1
1569.06,-9.27,-23.11
1569.07,-9.27,-23.08
1569.08,-9.29,-23.06
1569.09,-9.27,-23.1
1569.1,-9.26,-23.1
1569.11,-9.25,-23.08
1569.12,-9.27,-23.1
1569.13,-9.29,-23.05
1569.14,-9.28,-23.07
1569.15,-9.29,-23.06
1569.16,-9.28,-23.07
1569.17,-9.27,-23.09
1569.18,-9.29,-23.04
1569.19,-9.27,-23.05
1569.2,-9.29,-23.05
1569.21,-9.29,-23.01
1569.22,-9.29,-23.01
1569.23,-9.27,-23.05
1569.24,-9.29,-23.06
1569.25,-9.31,-23.07
1569.26,-9.31,-23.05
1569.27,-9.31,-23.05
1569.28,-9.31,-23.08
1569.29,-9.31,-23.08
1569.3,-9.31,-23.12
1569.31,-9.31,-23.11
1569.32,-9.33,-23.09
1569.33,-9.33,-23.08
1569.34,-9.34,-23.07
1569.35,-9.34,-23.1
1569.36,-9.34,-23.11
1569.37,-9.35,-23.08
1569.38,-9.36,-23.09
1569.39,-9.37,-23.05
1569.4,-9.37,-23.04
1569.41,-9.37,-23.0
1569.42,-9.37,-22.99
1569.43,-9.4,-23.01
1569.44,-9.43,-22.96
1569.45,-9.44,-22.98
1569.46,-9.44,-22.98
1569.47,-9.44,-22.97
1569.48,-9.44,-22.95
1569.49,-9.44,-22.98
1569.5,-9.44,-22.92
1569.51,-9.44,-22.92
1569.52,-9.44,-22.92
1569.53,-9.44,-22.94
1569.54,-9.46,-22.89
1569.55,-9.47,-22.94
1569.56,-9.45,-22.97
1569.57,-9.47,-22.92
1569.58,-9.46,-22.93
1569.59,-9.45,-22.91
1569.6,-9.43,-22.94
1569.61,-9.43,-22.9
1569.62,-9.43,-22.91
1569.63,-9.43,-22.86
1569.64,-9.43,-22.84
1569.65,-9.43,-22.92
1569.66,-9.43,-22.84
1569.67,-9.43,-22.85
1569.68,-9.4,-22.87
1569.69,-9.41,-22.88
1569.7,-9.43,-22.84
1569.71,-9.38,-22.82
1569.72,-9.39,-22.81
1569.73,-9.37,-22.81
1569.74,-9.37,-22.81
1569.75,-9.37,-22.81
1569.76,-9.38,-22.86
1569.77,-9.39,-22.82
1569.78,-9.37,-22.83
1569.79,-9.36,-22.86
1569.8,-9.33,-22.84
1569.81,-9.34,-22.84
1569.82,-9.34,-22.84
1569.83,-9.33,-22.84
1569.84,-9.32,-22.82
1569.85,-9.31,-22.83
1569.86,-9.31,-22.83
1569.87,-9.31,-22.85
1569.88,-9.31,-22.88
1569.89,-9.31,-22.82
1569.9,-9.29,-22.81
1569.91,-9.29,-22.81
1569.92,-9.28,-22.81
1569.93,-9.29,-22.76
1569.94,-9.3,-22.77
1569.95,-9.29,-22.77
1569.96,-9.29,-22.73
1569.97,-9.31,-22.73
1569.98,-9.31,-22.79
1569.99,-9.3,-22.76
1570.0,-9.29,-22.72
1570.01,-9.29,-22.75
1570.02,-9.27,-22.74
1570.03,-9.29,-22.71
1570.04,-9.29,-22.72
1570.05,-9.29,-22.73
1570.06,-9.3,-22.77
1570.07,-9.31,-22.8
1570.08,-9.3,-22.8
1570.09,-9.29,-22.8
1570.1,-9.29,-22.82
1570.11,-9.3,-22.84
1570.12,-9.29,-22.81
1570.13,-9.29,-22.81
1570.14,-9.31,-22.83
1570.15,-9.31,-22.84
1570.16,-9.31,-22.82
1570.17,-9.31,-22.86
1570.18,-9.33,-22.84
1570.19,-9.31,-22.85
1570.2,-9.33,-22.85
1570.21,-9.34,-22.84
1570.22,-9.34,-22.82
1570.23,-9.34,-22.79
1570.24,-9.36,-22.82
1570.25,-9.37,-22.82
1570.26,-9.39,-22.8
1570.27,-9.39,-22.87
1570.28,-9.39,-22.89
1570.29,-9.4,-22.84
1570.3,-9.39,-22.86
1570.31,-9.42,-22.88
1570.32,-9.41,-22.86
1570.33,-9.42,-22.86
1570.34,-9.41,-22.87
1570.35,-9.42,-22.87
1570.36,-9.47,-22.9
1570.37,-9.48,-22.88
1570.38,-9.48,-22.9
1570.39,-9.44,-22.92
1570.4,-9.44,-22.9
1570.41,-9.42,-22.92
1570.42,-9.42,-22.91
1570.43,-9.44,-22.91
1570.44,-9.44,-22.93
1570.45,-9.45,-22.94
1570.46,-9.45,-22.91
1570.47,-9.44,-22.96
1570.48,-9.44,-22.99
1570.49,-9.44,-22.96
1570.5,-9.44,-22.99
1570.51,-9.43,-22.97
1570.52,-9.4,-22.94
1570.53,-9.39,-22.96
1570.54,-9.41,-22.95
1570.55,-9.41,-22.95
1570.56,-9.43,-22.97
1570.57,-9.41,-22.97
1570.58,-9.39,-22.98
1570.59,-9.37,-22.98
1570.6,-9.37,-23.02
1570.61,-9.34,-23.01
1570.62,-9.32,-23.03
1570.63,-9.34,-23.02
1570.64,-9.32,-23.01
1570.65,-9.31,-22.97
1570.66,-9.34,-22.99
1570.67,-9.36,-23.0
1570.68,-9.36,-23.0
1570.69,-9.32,-23.01
1570.7,-9.31,-23.05
1570.71,-9.31,-23.04
1570.72,-9.31,-23.01
1570.73,-9.31,-23.04
1570.74,-9.31,-23.05
1570.75,-9.31,-22.97
1570.76,-9.31,-23.01
1570.77,-9.31,-23.0
1570.78,-9.31,-23.01
1570.79,-9.31,-23.01
1570.8,-9.29,-23.04
1570.81,-9.3,-23.02
1570.82,-9.28,-23.0
1570.83,-9.3,-23.02
1570.84,-9.29,-23.09
1570.85,-9.31,-23.03
1570.86,-9.31,-23.05
1570.87,-9.31,-23.05
1570.88,-9.3,-23.06
1570.89,-9.28,-23.07
1570.9,-9.27,-23.1
1570.91,-9.25,-23.12
1570.92,-9.26,-23.13
1570.93,-9.27,-23.13
1570.94,-9.27,-23.12
1570.95,-9.26,-23.09
1570.96,-9.24,-23.13
1570.97,-9.27,-23.16
1570.98,-9.28,-23.15
1570.99,-9.28,-23.18
1571.0,-9.26,-23.19
1571.01,-9.27,-23.16
1571.02,-9.28,-23.16
1571.03,-9.3,-23.18
1571.04,-9.31,-23.16
1571.05,-9.33,-23.11
1571.06,-9.32,-23.14
1571.07,-9.33,-23.17
1571.08,-9.34,-23.13
1571.09,-9.35,-23.16
1571.1,-9.36,-23.2
1571.11,-9.36,-23.19
1571.12,-9.36,-23.21
1571.13,-9.37,-23.23
1571.14,-9.37,-23.23
1571.15,-9.37,-23.23
1571.16,-9.39,-23.26
1571.17,-9.38,-23.26
1571.18,-9.39,-23.24
1571.19,-9.37,-23.27
1571.2,-9.37,-23.28
1571.21,-9.39,-23.27
1571.22,-9.39,-23.27
1571.23,-9.41,-23.32
1571.24,-9.42,-23.28
1571.25,-9.43,-23.26
1571.26,-9.44,-23.28
1571.27,-9.44,-23.26
1571.28,-9.44,-23.24
1571.29,-9.44,-23.26
1571.3,-9.44,-23.26
1571.31,-9.44,-23.25
1571.32,-9.44,-23.24
1571.33,-9.46,-23.28
1571.34,-9.46,-23.26
1571.35,-9.47,-23.25
1571.36,-9.46,-23.22
1571.37,-9.46,-23.19
1571.38,-9.46,-23.25
1571.39,-9.44,-23.28
1571.4,-9.44,-23.28
1571.41,-9.42,-23.27
1571.42,-9.39,-23.32
1571.43,-9.39,-23.32
1571.44,-9.4,-23.3
1571.45,-9.39,-23.32
1571.46,-9.39,-23.31
1571.47,-9.41,-23.26
1571.48,-9.39,-23.31
1571.49,-9.37,-23.32
1571.5,-9.35,-23.32
1571.51,-9.34,-23.31
1571.52,-9.34,-23.33
1571.53,-9.34,-23.34
1571.54,-9.34,-23.35
1571.55,-9.35,-23.33
1571.56,-9.37,-23.32
1571.57,-9.37,-23.3
1571.58,-9.36,-23.29
1571.59,-9.32,-23.3
1571.6,-9.34,-23.27
1571.61,-9.32,-23.27
1571.62,-9.31,-23.27
1571.63,-9.31,-23.27
1571.64,-9.31,-23.27
1571.65,-9.31,-23.28
1571.66,-9.31,-23.24
1571.67,-9.31,-23.25
1571.68,-9.31,-23.25
1571.69,-9.29,-23.24
1571.7,-9.3,-23.21
1571.71,-9.27,-23.23
1571.72,-9.27,-23.23
1571.73,-9.26,-23.22
1571.74,-9.25,-23.24
1571.75,-9.26,-23.26
1571.76,-9.27,-23.24
1571.77,-9.27,-23.22
1571.78,-9.29,-23.2
1571.79,-9.27,-23.22
1571.8,-9.27,-23.2
1571.81,-9.28,-23.17
1571.82,-9.28,-23.21
1571.83,-9.27,-23.22
1571.84,-9.29,-23.19
1571.85,-9.31,-23.17
1571.86,-9.31,-23.18
1571.87,-9.31,-23.14
1571.88,-9.31,-23.11
1571.89,-9.32,-23.12
1571.9,-9.31,-23.19
1571.91,-9.31,-23.14
1571.92,-9.31,-23.19
1571.93,-9.32,-23.16
1571.94,-9.34,-23.13
1571.95,-9.34,-23.17
1571.96,-9.32,-23.19
1571.97,-9.32,-23.16
1571.98,-9.33,-23.14
1571.99,-9.34,-23.17
1572.0,-9.35,-23.14
1572.01,-9.37,-23.14
1572.02,-9.35,-23.18
1572.03,-9.34,-23.21
1572.04,-9.35,-23.21
1572.05,-9.37,-23.2
1572.06,-9.39,-23.17
1572.07,-9.38,-23.2
1572.08,-9.39,-23.16
1572.09,-9.38,-23.15
1572.1,-9.39,-23.16
1572.11,-9.39,-23.15
1572.12,-9.41,-23.19
1572.13,-9.43,-23.18
1572.14,-9.43,-23.17
1572.15,-9.44,-23.19
1572.16,-9.44,-23.18
1572.17,-9.44,-23.16
1572.18,-9.46,-23.14
1572.19,-9.44,-23.14
1572.2,-9.43,-23.08
1572.21,-9.43,-23.14
1572.22,-9.41,-23.17
1572.23,-9.44,-23.14
1572.24,-9.44,-23.13
1572.25,-9.44,-23.15
1572.26,-9.44,-23.15
1572.27,-9.43,-23.1
1572.28,-9.44,-23.11
1572.29,-9.43,-23.06
1572.3,-9.42,-23.04
1572.31,-9.4,-23.11
1572.32,-9.39,-23.11
1572.33,-9.41,-23.09
1572.34,-9.4,-23.1
1572.35,-9.4,-23.13
1572.36,-9.4,-23.13
1572.37,-9.38,-23.08
1572.38,-9.37,-23.11
1572.39,-9.37,-23.07
1572.4,-9.37,-23.09
1572.41,-9.37,-23.13
1572.42,-9.36,-23.11
1572.43,-9.36,-23.14
1572.44,-9.37,-23.17
1572.45,-9.38,-23.2
1572.46,-9.38,-23.19
1572.47,-9.37,-23.2
1572.48,-9.36,-23.17
1572.49,-9.32,-23.18
1572.5,-9.33,-23.18
1572.51,-9.33,-23.21
1572.52,-9.31,-23.23
1572.53,-9.31,-23.24
1572.54,-9.31,-23.28
1572.55,-9.31,-23.29
1572.56,-9.31,-23.27
1572.57,-9.31,-23.24
1572.58,-9.31,-23.22
1572.59,-9.27,-23.27
1572.6,-9.25,-23.25
1572.61,-9.25,-23.27
1572.62,-9.26,-23.25
1572.63,-9.28,-23.22
1572.64,-9.29,-23.21
1572.65,-9.27,-23.19
1572.66,-9.29,-23.2
1572.67,-9.29,-23.18
1572.68,-9.3,-23.18
1572.69,-9.31,-23.14
1572.7,-9.31,-23.19
1572.71,-9.29,-23.21
1572.72,-9.31,-23.19
1572.73,-9.32,-23.21
1572.74,-9.31,-23.23
1572.75,-9.31,-23.21
1572.76,-9.31,-23.28
1572.77,-9.31,-23.25
1572.78,-9.31,-23.27
1572.79,-9.31,-23.26
1572.8,-9.31,-23.25
1572.81,-9.31,-23.27
1572.82,-9.31,-23.27
1572.83,-9.31,-23.25
1572.84,-9.31,-23.26
1572.85,-9.31,-23.25
1572.86,-9.34,-23.26
1572.87,-9.33,-23.25
1572.88,-9.33,-23.24
1572.89,-9.32,-23.25
1572.9,-9.35,-23.23
1572.91,-9.36,-23.26
1572.92,-9.36,-23.21
1572.93,-9.37,-23.2
1572.94,-9.37,-23.23
1572.95,-9.39,-23.27
1572.96,-9.41,-23.21
1572.97,-9.38,-23.28
1572.98,-9.39,-23.29
1572.99,-9.39,-23.26
1573.0,-9.4,-23.26
1573.01,-9.41,-23.29
1573.02,-9.41,-23.27
1573.03,-9.41,-23.27
1573.04,-9.41,-23.32
1573.05,-9.42,-23.3
1573.06,-9.44,-23.29
1573.07,-9.44,-23.29
1573.08,-9.42,-23.33
1573.09,-9.41,-23.33
1573.1,-9.41,-23.31
1573.11,-9.42,-23.31
1573.12,-9.44,-23.32
1573.13,-9.44,-23.32
1573.14,-9.44,-23.32
1573.15,-9.44,-23.32
1573.16,-9.44,-23.32
1573.17,-9.44,-23.32
1573.18,-9.44,-23.29
1573.19,-9.43,-23.32
1573.2,-9.42,-23.28
1573.21,-9.41,-23.27
1573.22,-9.41,-23.26
1573.23,-9.41,-23.25
1573.24,-9.43,-23.28
1573.25,-9.42,-23.25
1573.26,-9.4,-23.24
1573.27,-9.38,-23.26
1573.28,-9.37,-23.24
1573.29,-9.37,-23.18
1573.3,-9.37,-23.23
1573.31,-9.36,-23.23
1573.32,-9.36,-23.17
1573.33,-9.36,-23.21
1573.34,-9.37,-23.2
1573.35,-9.36,-23.21
1573.36,-9.34,-23.23
1573.37,-9.32,-23.25
1573.38,-9.32,-23.23
1573.39,-9.31,-23.21
1573.4,-9.29,-23.26
1573.41,-9.31,-23.22
1573.42,-9.31,-23.19
1573.43,-9.31,-23.22
1573.44,-9.31,-23.26
1573.45,-9.31,-23.22
1573.46,-9.31,-23.19
1573.47,-9.3,-23.24
1573.48,-9.3,-23.23
1573.49,-9.29,-23.24
1573.5,-9.29,-23.24
1573.51,-9.29,-23.24
1573.52,-9.31,-23.22
1573.53,-9.31,-23.23
1573.54,-9.31,-23.28
1573.55,-9.31,-23.25
1573.56,-9.3,-23.25
1573.57,-9.28,-23.3
1573.58,-9.28,-23.29
1573.59,-9.28,-23.27
1573.6,-9.29,-23.3
1573.61,-9.29,-23.3
1573.62,-9.31,-23.26
1573.63,-9.31,-23.27
1573.64,-9.31,-23.24
1573.65,-9.31,-23.26
1573.66,-9.31,-23.27
1573.67,-9.31,-23.27
1573.68,-9.31,-23.26
1573.69,-9.31,-23.26
1573.7,-9.29,-23.26
1573.71,-9.3,-23.25
1573.72,-9.31,-23.21
1573.73,-9.32,-23.26
1573.74,-9.33,-23.24
1573.75,-9.32,-23.24
1573.76,-9.32,-23.27
1573.77,-9.32,-23.27
1573.78,-9.32,-23.25
1573.79,-9.33,-23.27
1573.8,-9.33,-23.31
1573.81,-9.34,-23.31
1573.82,-9.36,-23.34
1573.83,-9.36,-23.33
1573.84,-9.36,-23.35
1573.85,-9.37,-23.33
1573.86,-9.37,-23.33
1573.87,-9.37,-23.34
1573.88,-9.36,-23.35
1573.89,-9.37,-23.32
1573.9,-9.37,-23.33
1573.91,-9.4,-23.33
1573.92,-9.42,-23.29
1573.93,-9.41,-23.32
1573.94,-9.41,-23.32
1573.95,-9.41,-23.3
1573.96,-9.43,-23.29
1573.97,-9.43,-23.33
1573.98,-9.43,-23.35
1573.99,-9.43,-23.34
1574.0,-9.44,-23.34
1574.01,-9.43,-23.35
1574.02,-9.44,-23.37
1574.03,-9.44,-23.37
1574.04,-9.44,-23.37
1574.05,-9.43,-23.34
1574.06,-9.4,-23.37
1574.07,-9.39,-23.38
1574.08,-9.41,-23.36
1574.09,-9.39,-23.39
1574.1,-9.41,-23.41
1574.11,-9.39,-23.42
1574.12,-9.4,-23.39
1574.13,-9.4,-23.38
1574.14,-9.39,-23.37
1574.15,-9.39,-23.39
1574.16,-9.37,-23.41
1574.17,-9.35,-23.4
1574.18,-9.35,-23.37
1574.19,-9.36,-23.43
1574.2,-9.36,-23.45
1574.21,-9.37,-23.37
1574.22,-9.36,-23.41
1574.23,-9.36,-23.41
1574.24,-9.37,-23.37
1574.25,-9.34,-23.35
1574.26,-9.32,-23.42
1574.27,-9.32,-23.37
1574.28,-9.31,-23.36
1574.29,-9.32,-23.35
1574.3,-9.32,-23.35
1574.31,-9.31,-23.35
1574.32,-9.31,-23.34
1574.33,-9.32,-23.36
1574.34,-9.31,-23.35
1574.35,-9.31,-23.38
1574.36,-9.29,-23.37
1574.37,-9.28,-23.36
1574.38,-9.29,-23.37
1574.39,-9.27,-23.43
1574.4,-9.28,-23.43
1574.41,-9.31,-23.41
1574.42,-9.29,-23.44
1574.43,-9.29,-23.43
1574.44,-9.31,-23.37
1574.45,-9.29,-23.38
1574.46,-9.29,-23.39
1574.47,-9.27,-23.35
1574.48,-9.29,-23.34
1574.49,-9.29,-23.35
1574.5,-9.3,-23.33
1574.51,-9.31,-23.32
1574.52,-9.31,-23.34
1574.53,-9.31,-23.33
1574.54,-9.31,-23.28
1574.55,-9.31,-23.29
1574.56,-9.31,-23.29
1574.57,-9.31,-23.29
1574.58,-9.31,-23.26
1574.59,-9.31,-23.27
1574.6,-9.31,-23.28
1574.61,-9.32,-23.28
1574.62,-9.32,-23.33
1574.63,-9.36,-23.27
1574.64,-9.34,-23.3
1574.65,-9.36,-23.3
1574.66,-9.34,-23.3
1574.67,-9.35,-23.29
1574.68,-9.34,-23.3
1574.69,-9.34,-23.32
1574.7,-9.36,-23.3
1574.71,-9.37,-23.32
1574.72,-9.37,-23.34
1574.73,-9.39,-23.31
1574.74,-9.39,-23.29
1574.75,-9.4,-23.31
1574.76,-9.38,-23.32
1574.77,-9.39,-23.31
1574.78,-9.41,-23.31
1574.79,-9.39,-23.35
1574.8,-9.41,-23.31
1574.81,-9.43,-23.34
1574.82,-9.44,-23.36
1574.83,-9.46,-23.36
1574.84,-9.46,-23.34
1574.85,-9.46,-23.32
1574.86,-9.44,-23.32
1574.87,-9.44,-23.29
1574.88,-9.45,-23.3
1574.89,-9.45,-23.29
1574.9,-9.44,-23.27
1574.91,-9.44,-23.26
1574.92,-9.44,-23.28
1574.93,-9.44,-23.28
1574.94,-9.44,-23.26
1574.95,-9.43,-23.24
1574.96,-9.41,-23.25
1574.97,-9.39,-23.22
1574.98,-9.38,-23.23
1574.99,-9.39,-23.25
1575.0,-9.39,-23.25
1575.01,-9.39,-23.27
1575.02,-9.39,-23.27
1575.03,-9.37,-23.27
1575.04,-9.36,-23.26
1575.05,-9.36,-23.3
1575.06,-9.37,-23.29
1575.07,-9.37,-23.27
1575.08,-9.37,-23.27
1575.09,-9.37,-23.27
1575.1,-9.36,-23.28
1575.11,-9.36,-23.32
1575.12,-9.37,-23.34
1575.13,-9.37,-23.3
1575.14,-9.35,-23.28
1575.15,-9.34,-23.31
1575.16,-9.32,-23.26
1575.17,-9.31,-23.29
1575.18,-9.31,-23.25
1575.19,-9.31,-23.28
1575.2,-9.31,-23.28
1575.21,-9.29,-23.28
1575.22,-9.3,-23.35
1575.23,-9.31,-23.36
1575.24,-9.31,-23.37
1575.25,-9.29,-23.37
1575.26,-9.27,-23.36
1575.27,-9.29,-23.37
1575.28,-9.25,-23.39
1575.29,-9.29,-23.36
1575.3,-9.27,-23.38
1575.31,-9.27,-23.38
1575.32,-9.27,-23.4
1575.33,-9.27,-23.37
1575.34,-9.29,-23.4
1575.35,-9.28,-23.44
1575.36,-9.29,-23.42
1575.37,-9.28,-23.4
1575.38,-9.27,-23.43
1575.39,-9.27,-23.44
1575.4,-9.29,-23.42
1575.41,-9.31,-23.44
1575.42,-9.29,-23.49
1575.43,-9.28,-23.47
1575.44,-9.29,-23.49
1575.45,-9.29,-23.49
1575.46,-9.3,-23.44
1575.47,-9.3,-23.42
1575.48,-9.31,-23.41
1575.49,-9.31,-23.41
1575.5,-9.29,-23.39
1575.51,-9.31,-23.37
1575.52,-9.31,-23.4
1575.53,-9.32,-23.39
1575.54,-9.31,-23.39
1575.55,-9.32,-23.37
1575.56,-9.33,-23.37
1575.57,-9.36,-23.35
1575.58,-9.37,-23.36
1575.59,-9.37,-23.37
1575.6,-9.37,-23.34
1575.61,-9.37,-23.41
1575.62,-9.37,-23.41
1575.63,-9.38,-23.45
1575.64,-9.4,-23.45
1575.65,-9.4,-23.45
1575.66,-9.41,-23.44
1575.67,-9.39,-23.51
1575.68,-9.4,-23.48
1575.69,-9.38,-23.49
1575.7,-9.39,-23.47
1575.71,-9.42,-23.48
1575.72,-9.42,-23.43
1575.73,-9.41,-23.44
1575.74,-9.42,-23.44
1575.75,-9.43,-23.44
1575.76,-9.43,-23.43
1575.77,-9.44,-23.41
1575.78,-9.44,-23.41
1575.79,-9.44,-23.4
1575.8,-9.44,-23.39
1575.81,-9.44,-23.42
1575.82,-9.44,-23.46
1575.83,-9.44,-23.46
1575.84,-9.43,-23.49
1575.85,-9.43,-23.5
1575.86,-9.41,-23.49
1575.87,-9.42,-23.48
1575.88,-9.43,-23.53
1575.89,-9.41,-23.5
1575.9,-9.41,-23.48
1575.91,-9.41,-23.5
1575.92,-9.42,-23.5
1575.93,-9.41,-23.49
1575.94,-9.4,-23.48
1575.95,-9.38,-23.5
1575.96,-9.38,-23.49
1575.97,-9.37,-23.45
1575.98,-9.37,-23.44
1575.99,-9.37,-23.41
1576.0,-9.37,-23.42
1576.01,-9.37,-23.42
1576.02,-9.36,-23.41
1576.03,-9.36,-23.38
1576.04,-9.34,-23.39
1576.05,-9.32,-23.41
1576.06,-9.32,-23.41
1576.07,-9.31,-23.41
1576.08,-9.31,-23.41
1576.09,-9.31,-23.39
1576.1,-9.31,-23.36
1576.11,-9.31,-23.37
1576.12,-9.31,-23.36
1576.13,-9.31,-23.34
1576.14,-9.31,-23.35
1576.15,-9.31,-23.34
1576.16,-9.31,-23.33
1576.17,-9.3,-23.32
1576.18,-9.3,-23.34
1576.19,-9.29,-23.29
1576.2,-9.3,-23.28
1576.21,-9.31,-23.34
1576.22,-9.31,-23.33
1576.23,-9.31,-23.37
1576.24,-9.3,-23.39
1576.25,-9.29,-23.42
1576.26,-9.29,-23.39
1576.27,-9.29,-23.39
1576.28,-9.29,-23.42
1576.29,-9.3,-23.41
1576.3,-9.31,-23.39
1576.31,-9.31,-23.4
1576.32,-9.29,-23.37
1576.33,-9.29,-23.36
1576.34,-9.29,-23.37
1576.35,-9.3,-23.34
1576.36,-9.31,-23.34
1576.37,-9.31,-23.34
1576.38,-9.29,-23.35
1576.39,-9.3,-23.32
1576.4,-9.3,-23.32
1576.41,-9.31,-23.34
1576.42,-9.32,-23.32
1576.43,-9.32,-23.32
1576.44,-9.34,-23.34
1576.45,-9.34,-23.36
1576.46,-9.34,-23.36
1576.47,-9.34,-23.37
1576.48,-9.36,-23.35
1576.49,-9.37,-23.37
1576.5,-9.36,-23.35
1576.51,-9.37,-23.34
1576.52,-9.37,-23.34
1576.53,-9.36,-23.35
1576.54,-9.36,-23.35
1576.55,-9.36,-23.35
1576.56,-9.36,-23.33
1576.57,-9.37,-23.33
1576.58,-9.37,-23.35
1576.59,-9.37,-23.3
1576.6,-9.37,-23.28
1576.61,-9.37,-23.34
1576.62,-9.38,-23.33
1576.63,-9.4,-23.33
1576.64,-9.42,-23.34
1576.65,-9.42,-23.37
1576.66,-9.41,-23.38
1576.67,-9.42,-23.4
1576.68,-9.43,-23.44
1576.69,-9.44,-23.42
1576.7,-9.44,-23.42
1576.71,-9.44,-23.41
1576.72,-9.42,-23.42
1576.73,-9.41,-23.39
1576.74,-9.42,-23.38
1576.75,-9.43,-23.37
1576.76,-9.43,-23.34
1576.77,-9.42,-23.37
1576.78,-9.41,-23.36
1576.79,-9.41,-23.36
1576.8,-9.42,-23.36
1576.81,-9.41,-23.37
1576.82,-9.39,-23.39
1576.83,-9.39,-23.37
1576.84,-9.37,-23.38
1576.85,-9.37,-23.4
1576.86,-9.37,-23.39
1576.87,-9.37,-23.45
1576.88,-9.36,-23.42
1576.89,-9.37,-23.42
1576.9,-9.36,-23.42
1576.91,-9.36,-23.44
1576.92,-9.36,-23.44
1576.93,-9.35,-23.42
1576.94,-9.34,-23.46
1576.95,-9.34,-23.42
1576.96,-9.33,-23.43
1576.97,-9.32,-23.47
1576.98,-9.34,-23.42
1576.99,-9.32,-23.42
1577.0,-9.33,-23.4
1577.01,-9.33,-23.38
1577.02,-9.31,-23.38
1577.03,-9.32,-23.39
1577.04,-9.31,-23.4
1577.05,-9.31,-23.38
1577.06,-9.31,-23.36
1577.07,-9.29,-23.4
1577.08,-9.3,-23.4
1577.09,-9.29,-23.44
1577.1,-9.31,-23.41
1577.11,-9.31,-23.42
1577.12,-9.31,-23.4
1577.13,-9.29,-23.43
1577.14,-9.29,-23.42
1577.15,-9.27,-23.43
1577.16,-9.28,-23.42
1577.17,-9.3,-23.45
1577.18,-9.31,-23.44
1577.19,-9.31,-23.47
1577.2,-9.31,-23.48
