id,frequency,power1,power2,power3
66,0.8695652173913043,-83.575,-114.088,-114.809
67,0.882943143812709,-83.992,-114.578,-113.718
68,0.8963210702341137,-83.946,-113.864,-111.198
69,0.9096989966555183,-83.953,-114.096,-113.898
70,0.923076923076923,-83.502,-113.996,-113.637
71,0.9364548494983277,-83.733,-114.436,-114.07
72,0.9498327759197325,-83.721,-113.635,-113.71
73,0.9632107023411371,-83.466,-113.632,-113.157
74,0.9765886287625418,-83.086,-113.019,-112.43
75,0.9899665551839465,-83.036,-114.131,-113.476
76,1.0033444816053512,-83.344,-112.115,-112.799
77,1.0167224080267558,-84.312,-113.184,-113.803
78,1.0301003344481605,-85.104,-113.518,-114.463
79,1.0434782608695652,-85.615,-112.655,-112.752
80,1.0568561872909699,-84.957,-113.864,-111.416
81,1.0702341137123745,-84.757,-112.803,-113.141
82,1.0836120401337792,-84.594,-114.672,-111.954
83,1.0969899665551839,-84.916,-113.236,-113.521
84,1.1103678929765886,-84.993,-113.775,-114.218
85,1.1237458193979932,-84.498,-112.565,-112.419
86,1.137123745819398,-83.514,-112.339,-112.804
87,1.1505016722408026,-83.054,-112.409,-112.913
88,1.1638795986622072,-83.536,-112.217,-112.777
89,1.177257525083612,-84.658,-112.823,-113.326
90,1.1906354515050166,-85.744,-112.692,-112.34
91,1.2040133779264215,-86.022,-113.072,-112.917
92,1.2173913043478262,-85.724,-113.004,-111.926
93,1.2307692307692308,-85.466,-112.511,-112.751
94,1.2441471571906355,-84.556,-111.561,-111.171
95,1.2575250836120402,-84.569,-112.252,-112.205
96,1.2709030100334449,-84.717,-112.954,-113.395
97,1.2842809364548495,-84.501,-113.148,-113.176
98,1.2976588628762542,-84.172,-112.648,-113.286
99,1.3110367892976589,-84.001,-112.892,-112.659
100,1.3244147157190636,-84.64,-112.938,-113.951
101,1.3377926421404682,-85.487,-113.013,-113.725
102,1.351170568561873,-85.791,-113.29,-111.955
103,1.3645484949832776,-85.758,-113.409,-112.919
104,1.3779264214046822,-85.336,-112.937,-111.984
105,1.391304347826087,-84.578,-112.369,-111.897
106,1.4046822742474916,-84.257,-113.08,-113.175
107,1.4180602006688963,-84.889,-112.68,-113.202
108,1.431438127090301,-85.503,-111.787,-112.429
109,1.4448160535117056,-85.464,-112.571,-111.88
110,1.4581939799331103,-84.689,-112.203,-113.145
111,1.471571906354515,-83.527,-113.065,-112.362
112,1.4849498327759196,-83.226,-113.144,-111.889
113,1.4983277591973243,-84.729,-111.719,-113.241
114,1.511705685618729,-86.447,-112.079,-112.611
115,1.5250836120401337,-87.109,-111.975,-112.889
116,1.5384615384615383,-86.949,-111.906,-113.271
117,1.5518394648829432,-85.864,-112.391,-112.043
118,1.565217391304348,-83.992,-112.027,-112.797
119,1.5785953177257526,-82.382,-113.143,-112.923
120,1.5919732441471572,-82.838,-113.476,-111.432
121,1.605351170568562,-84.322,-112.862,-111.936
122,1.6187290969899666,-85.527,-112.101,-112.759
123,1.6321070234113713,-85.938,-111.982,-112.998
124,1.645484949832776,-86.155,-112.607,-109.939
125,1.6588628762541806,-85.976,-112.116,-112.06
126,1.6722408026755853,-85.602,-113.37,-110.275
127,1.68561872909699,-85.208,-113.425,-112.474
128,1.6989966555183946,-84.772,-112.525,-113.601
129,1.7123745819397993,-84.284,-112.918,-113.135
130,1.725752508361204,-83.911,-112.9,-112.043
131,1.7391304347826086,-84.299,-112.416,-112.618
132,1.7525083612040133,-84.949,-112.588,-113.635
133,1.765886287625418,-84.972,-111.927,-113.113
134,1.7792642140468227,-85.0,-111.658,-112.464
135,1.7926421404682273,-84.684,-113.355,-113.061
136,1.806020066889632,-84.573,-112.57,-112.631
137,1.8193979933110367,-84.798,-112.482,-113.366
138,1.8327759197324414,-85.584,-113.822,-111.4
139,1.846153846153846,-86.53,-111.062,-112.52
140,1.8595317725752507,-86.484,-111.939,-113.029
141,1.8729096989966554,-85.618,-109.946,-112.368
142,1.8862876254180603,-84.277,-111.726,-113.676
143,1.899665551839465,-82.594,-112.828,-112.239
144,1.9130434782608696,-81.995,-111.693,-111.619
145,1.9264214046822743,-84.028,-112.089,-112.577
146,1.939799331103679,-86.231,-113.357,-111.671
147,1.9531772575250836,-87.208,-112.15,-112.885
148,1.9665551839464883,-87.267,-111.964,-112.691
149,1.979933110367893,-86.793,-111.449,-112.133
150,1.9933110367892977,-85.687,-111.354,-113.409
151,2.0066889632107023,-84.39,-113.549,-113.052
152,2.020066889632107,-83.404,-112.267,-112.89
153,2.0334448160535117,-83.671,-113.473,-112.727
154,2.0468227424749164,-84.245,-113.21,-113.195
155,2.060200668896321,-85.15,-113.277,-110.126
156,2.0735785953177257,-85.668,-112.925,-113.308
157,2.0869565217391304,-86.438,-111.933,-113.456
158,2.100334448160535,-86.547,-112.903,-111.465
159,2.1137123745819397,-86.458,-112.148,-112.426
160,2.1270903010033444,-85.993,-111.582,-112.06
161,2.140468227424749,-85.231,-112.207,-112.184
162,2.1538461538461537,-84.295,-111.541,-111.922
163,2.1672240802675584,-84.421,-112.315,-111.216
164,2.180602006688963,-84.77,-111.086,-111.107
165,2.1939799331103678,-85.032,-111.551,-112.281
166,2.2073578595317724,-84.5,-111.937,-111.01
167,2.220735785953177,-83.757,-111.3,-111.655
168,2.234113712374582,-83.111,-110.703,-111.472
169,2.2474916387959865,-84.063,-111.002,-110.146
170,2.260869565217391,-85.794,-108.866,-110.211
171,2.274247491638796,-87.192,-109.459,-109.671
172,2.2876254180602005,-87.545,-110.541,-109.233
173,2.301003344481605,-87.001,-109.202,-108.432
174,2.31438127090301,-85.953,-110.751,-110.911
175,2.3277591973244145,-83.527,-110.87,-109.62
176,2.341137123745819,-81.298,-110.033,-110.082
177,2.354515050167224,-81.634,-110.537,-110.385
178,2.3678929765886285,-83.73,-110.61,-111.006
179,2.381270903010033,-85.502,-110.114,-110.96
180,2.394648829431438,-86.177,-111.054,-112.099
181,2.408026755852843,-86.486,-111.447,-110.951
182,2.4214046822742477,-86.12,-110.641,-111.932
183,2.4347826086956523,-85.394,-112.135,-112.036
184,2.448160535117057,-85.154,-112.121,-111.531
185,2.4615384615384617,-85.169,-111.305,-112.332
186,2.4749163879598663,-84.789,-112.685,-111.708
187,2.488294314381271,-84.284,-112.753,-110.77
188,2.5016722408026757,-83.765,-111.976,-112.486
189,2.5150501672240804,-84.109,-112.161,-112.061
190,2.528428093645485,-84.494,-113.247,-112.498
191,2.5418060200668897,-85.211,-113.053,-112.041
192,2.5551839464882944,-85.422,-112.211,-112.367
193,2.568561872909699,-85.442,-112.522,-110.26
194,2.5819397993311037,-84.973,-112.696,-113.195
195,2.5953177257525084,-85.012,-112.174,-110.968
196,2.608695652173913,-85.245,-111.609,-111.962
197,2.6220735785953178,-85.542,-113.638,-112.624
198,2.6354515050167224,-85.291,-112.249,-112.023
199,2.648829431438127,-84.235,-111.619,-113.36
200,2.6622073578595318,-83.333,-112.852,-112.03
201,2.6755852842809364,-83.58,-111.467,-111.938
202,2.688963210702341,-84.64,-111.947,-110.128
203,2.702341137123746,-86.082,-112.147,-111.141
204,2.7157190635451505,-86.504,-111.572,-112.575
205,2.729096989966555,-86.942,-112.302,-111.851
206,2.74247491638796,-86.553,-111.654,-110.862
207,2.7558528428093645,-85.401,-110.595,-111.614
208,2.769230769230769,-84.604,-110.405,-110.398
209,2.782608695652174,-83.44,-111.32,-111.182
210,2.7959866220735785,-82.702,-110.355,-111.115
211,2.809364548494983,-82.674,-110.815,-111.426
212,2.822742474916388,-84.177,-110.403,-109.668
213,2.8361204013377925,-85.864,-111.394,-109.627
214,2.849498327759197,-86.965,-110.287,-109.123
215,2.862876254180602,-87.241,-110.745,-109.293
216,2.8762541806020065,-87.126,-110.049,-109.325
217,2.8896321070234112,-86.152,-110.473,-109.824
218,2.903010033444816,-84.594,-110.433,-110.033
219,2.9163879598662206,-83.18,-110.116,-110.799
220,2.9297658862876252,-83.297,-110.603,-110.255
221,2.94314381270903,-84.084,-111.199,-110.143
222,2.9565217391304346,-85.343,-110.831,-111.139
223,2.9698996655518393,-85.386,-111.292,-111.181
224,2.983277591973244,-84.927,-110.698,-111.503
225,2.9966555183946486,-84.123,-110.366,-110.853
226,3.0100334448160533,-84.524,-109.945,-110.468
227,3.023411371237458,-85.856,-110.936,-109.697
228,3.0367892976588626,-86.75,-110.63,-110.577
229,3.0501672240802673,-87.114,-110.212,-109.365
230,3.063545150501672,-86.781,-109.276,-110.159
231,3.0769230769230766,-85.759,-109.647,-109.569
232,3.0903010033444818,-83.605,-108.427,-109.443
233,3.1036789297658864,-81.97,-109.305,-108.928
234,3.117056856187291,-82.323,-108.805,-108.015
235,3.130434782608696,-84.253,-109.409,-109.021
236,3.1438127090301005,-85.677,-109.99,-109.366
237,3.157190635451505,-87.107,-108.713,-109.37
238,3.17056856187291,-87.787,-109.605,-108.534
239,3.1839464882943145,-87.264,-109.827,-110.319
240,3.197324414715719,-87.114,-109.309,-109.038
241,3.210702341137124,-85.741,-110.258,-109.53
242,3.2240802675585285,-83.862,-109.305,-109.064
243,3.237458193979933,-82.853,-110.936,-110.118
244,3.250836120401338,-83.321,-109.65,-109.078
245,3.2642140468227425,-85.014,-108.62,-108.809
246,3.277591973244147,-86.719,-110.184,-109.876
247,3.290969899665552,-87.082,-110.439,-111.18
248,3.3043478260869565,-86.724,-109.783,-109.769
249,3.317725752508361,-85.951,-110.881,-109.988
250,3.331103678929766,-85.412,-109.897,-110.193
251,3.3444816053511706,-85.397,-109.157,-110.062
252,3.3578595317725752,-86.119,-109.904,-110.829
253,3.37123745819398,-86.496,-109.709,-110.008
254,3.3846153846153846,-86.637,-109.164,-109.673
255,3.3979933110367893,-85.542,-109.685,-109.426
256,3.411371237458194,-84.382,-109.472,-108.725
257,3.4247491638795986,-83.158,-108.363,-109.594
258,3.4381270903010033,-83.688,-109.071,-109.264
259,3.451505016722408,-85.477,-108.019,-108.928
260,3.4648829431438126,-86.723,-108.738,-109.391
261,3.4782608695652173,-88.183,-107.707,-107.724
262,3.491638795986622,-88.177,-106.379,-109.352
263,3.5050167224080266,-87.632,-108.862,-107.363
264,3.5183946488294313,-86.706,-108.097,-108.535
265,3.531772575250836,-84.73,-108.22,-107.888
266,3.5451505016722407,-82.44,-107.394,-108.722
267,3.5585284280936453,-82.25,-107.501,-108.813
268,3.57190635451505,-84.463,-106.959,-106.97
269,3.5852842809364547,-86.51,-107.777,-107.054
270,3.5986622073578594,-87.569,-108.032,-108.512
271,3.612040133779264,-88.336,-107.696,-106.202
272,3.6254180602006687,-87.468,-108.021,-107.768
273,3.6387959866220734,-86.654,-109.37,-107.89
274,3.652173913043478,-85.2,-108.135,-109.982
275,3.6655518394648827,-84.124,-107.6,-108.318
276,3.6789297658862874,-84.611,-108.997,-108.748
277,3.692307692307692,-85.882,-109.923,-108.069
278,3.7056856187290967,-86.853,-108.572,-108.257
279,3.7190635451505014,-86.818,-107.935,-108.046
280,3.732441471571906,-85.757,-108.24,-108.243
281,3.7458193979933108,-84.909,-107.84,-109.116
282,3.7591973244147154,-84.293,-108.033,-108.406
283,3.7725752508361206,-86.036,-109.138,-108.524
284,3.7859531772575252,-87.388,-107.122,-108.028
285,3.79933110367893,-87.98,-107.704,-105.322
286,3.8127090301003346,-87.987,-108.042,-107.585
287,3.8260869565217392,-87.111,-108.307,-106.311
288,3.839464882943144,-85.358,-107.897,-107.484
289,3.8528428093645486,-83.444,-108.178,-105.064
290,3.8662207357859533,-83.393,-107.921,-107.405
291,3.879598662207358,-84.966,-108.527,-108.706
292,3.8929765886287626,-86.679,-108.49,-107.683
293,3.9063545150501673,-87.509,-107.299,-107.807
294,3.919732441471572,-88.281,-107.488,-108.686
295,3.9331103678929766,-88.338,-108.24,-107.879
296,3.9464882943143813,-87.557,-109.21,-107.577
297,3.959866220735786,-86.239,-106.692,-105.241
298,3.9732441471571907,-84.685,-106.692,-105.337
299,3.9866220735785953,-83.677,-108.292,-107.58
300,4.0,-83.769,-107.696,-107.913
