id,frequency,power1,power2,power3
124,0.9859719438877754,-81.174,-112.716,-112.979
125,0.9939879759519037,-81.369,-113.078,-110.305
126,1.002004008016032,-81.891,-114.221,-113.083
127,1.0100200400801602,-82.694,-112.595,-114.032
128,1.0180360721442885,-83.066,-113.725,-114.028
129,1.0260521042084167,-83.323,-112.599,-113.179
130,1.034068136272545,-83.705,-113.913,-113.385
131,1.0420841683366733,-83.815,-113.285,-114.161
132,1.0501002004008015,-83.513,-113.509,-112.203
133,1.0581162324649298,-83.376,-112.954,-113.9
134,1.066132264529058,-83.13,-113.703,-113.746
135,1.0741482965931863,-82.933,-112.314,-114.137
136,1.0821643286573146,-83.13,-113.15,-113.915
137,1.0901803607214429,-83.194,-112.971,-113.403
138,1.0981963927855711,-83.299,-113.276,-113.776
139,1.1062124248496994,-83.364,-113.015,-113.331
140,1.1142284569138277,-83.464,-113.946,-112.702
141,1.122244488977956,-83.038,-113.109,-112.973
142,1.130260521042084,-82.454,-111.966,-112.617
143,1.1382765531062122,-81.981,-113.188,-113.702
144,1.1462925851703405,-81.674,-112.718,-111.93
145,1.1543086172344688,-81.546,-110.842,-112.867
146,1.162324649298597,-81.887,-113.484,-113.4
147,1.1703406813627253,-82.467,-111.53,-111.724
148,1.1783567134268536,-83.161,-113.02,-113.167
149,1.1863727454909818,-83.96,-113.493,-113.209
150,1.19438877755511,-84.26,-112.33,-112.086
151,1.2024048096192383,-84.25,-112.708,-112.742
152,1.2104208416833666,-84.468,-112.11,-114.22
153,1.2184368737474949,-84.215,-112.695,-111.68
154,1.2264529058116231,-83.938,-112.693,-112.315
155,1.2344689378757514,-83.353,-112.727,-112.091
156,1.2424849699398797,-82.976,-112.694,-111.262
157,1.250501002004008,-82.768,-112.708,-112.37
158,1.2585170340681362,-82.571,-112.372,-112.84
159,1.2665330661322645,-82.78,-112.182,-112.993
160,1.2745490981963927,-82.839,-112.771,-113.138
161,1.282565130260521,-82.616,-113.607,-112.843
162,1.2905811623246493,-82.549,-112.88,-113.668
163,1.2985971943887775,-82.36,-113.527,-113.413
164,1.3066132264529058,-82.281,-113.588,-113.327
165,1.314629258517034,-82.426,-113.409,-114.495
166,1.3226452905811623,-82.906,-111.391,-111.906
167,1.3306613226452906,-83.271,-112.446,-113.158
168,1.3386773547094186,-83.859,-113.025,-113.052
169,1.3466933867735469,-84.219,-113.037,-111.685
170,1.3547094188376752,-84.39,-111.105,-112.49
171,1.3627254509018034,-84.219,-113.0,-112.43
172,1.3707414829659317,-83.903,-111.9,-113.184
173,1.37875751503006,-83.408,-111.959,-112.77
174,1.3867735470941882,-82.699,-113.084,-113.092
175,1.3947895791583165,-82.355,-112.811,-113.284
176,1.4028056112224447,-82.354,-113.472,-112.508
177,1.410821643286573,-82.759,-112.674,-113.446
178,1.4188376753507013,-83.092,-112.663,-112.567
179,1.4268537074148295,-83.585,-113.136,-112.367
180,1.4348697394789578,-83.924,-113.921,-112.675
181,1.442885771543086,-84.027,-111.336,-113.294
182,1.4509018036072143,-83.416,-112.941,-112.185
183,1.4589178356713426,-82.981,-112.616,-113.791
184,1.4669338677354709,-82.119,-114.101,-111.049
185,1.4749498997995991,-81.781,-112.659,-113.059
186,1.4829659318637274,-81.61,-112.37,-112.884
187,1.4909819639278556,-82.062,-113.624,-112.223
188,1.498997995991984,-83.049,-113.513,-112.468
189,1.5070140280561122,-84.171,-112.299,-112.282
190,1.5150300601202404,-84.931,-112.731,-112.583
191,1.5230460921843687,-85.391,-112.724,-112.103
192,1.531062124248497,-85.581,-113.579,-112.021
193,1.539078156312625,-85.144,-113.109,-112.589
194,1.5470941883767533,-84.683,-112.362,-112.624
195,1.5551102204408815,-83.75,-111.783,-112.648
196,1.5631262525050098,-82.652,-111.63,-110.7
197,1.571142284569138,-81.402,-112.557,-112.138
198,1.5791583166332663,-80.455,-111.751,-112.056
199,1.5871743486973946,-80.552,-112.297,-113.368
200,1.5951903807615229,-81.221,-111.575,-111.853
201,1.6032064128256511,-82.066,-112.045,-111.378
202,1.6112224448897794,-82.88,-113.102,-112.444
203,1.6192384769539077,-83.463,-113.174,-112.598
204,1.627254509018036,-83.884,-113.234,-113.478
205,1.6352705410821642,-84.124,-111.328,-114.291
206,1.6432865731462925,-84.337,-112.928,-111.923
207,1.6513026052104207,-84.244,-112.493,-112.582
208,1.659318637274549,-84.065,-112.363,-112.15
209,1.6673346693386772,-84.021,-113.703,-111.213
210,1.6753507014028055,-83.71,-110.867,-112.333
211,1.6833667334669338,-83.643,-113.076,-112.534
212,1.691382765531062,-83.269,-112.286,-112.629
213,1.6993987975951903,-82.924,-112.092,-112.103
214,1.7074148296593186,-82.533,-113.293,-112.024
215,1.7154308617234468,-82.211,-111.914,-114.094
216,1.723446893787575,-82.136,-112.971,-112.384
217,1.7314629258517034,-82.173,-112.863,-113.006
218,1.7394789579158316,-82.539,-113.443,-112.831
219,1.7474949899799597,-82.831,-112.89,-111.889
220,1.755511022044088,-83.264,-112.843,-113.291
221,1.7635270541082162,-83.374,-112.534,-111.8
222,1.7715430861723445,-83.395,-112.801,-113.024
223,1.7795591182364727,-83.186,-112.569,-111.577
224,1.787575150300601,-83.147,-113.201,-112.34
225,1.7955911823647293,-82.824,-111.156,-112.433
226,1.8036072144288575,-82.82,-113.096,-113.394
227,1.8116232464929858,-82.982,-112.72,-113.095
228,1.819639278557114,-83.184,-113.763,-111.517
229,1.8276553106212423,-83.73,-112.793,-113.074
230,1.8356713426853706,-84.093,-112.69,-113.193
231,1.8436873747494988,-84.591,-113.452,-112.152
232,1.851703406813627,-84.731,-113.315,-113.254
233,1.8597194388777554,-84.702,-113.255,-111.772
234,1.8677354709418836,-84.221,-112.825,-113.468
235,1.875751503006012,-83.552,-112.777,-113.258
236,1.8837675350701402,-82.872,-112.253,-112.653
237,1.8917835671342684,-81.738,-112.707,-113.313
238,1.8997995991983967,-80.846,-112.371,-111.755
239,1.907815631262525,-80.179,-112.305,-112.272
240,1.9158316633266532,-80.64,-112.075,-112.857
241,1.9238476953907815,-81.805,-112.489,-113.016
242,1.9318637274549098,-83.201,-112.532,-111.717
243,1.939879759519038,-84.279,-111.912,-112.111
244,1.9478957915831663,-84.905,-112.455,-111.613
245,1.9559118236472943,-85.421,-112.233,-112.867
246,1.9639278557114226,-85.687,-112.176,-110.432
247,1.9719438877755509,-85.194,-111.597,-112.183
248,1.9799599198396791,-85.014,-112.982,-112.372
249,1.9879759519038074,-84.416,-112.102,-112.547
250,1.9959919839679356,-83.528,-111.983,-112.362
251,2.004008016032064,-82.737,-112.549,-111.9
252,2.012024048096192,-82.076,-112.869,-112.002
253,2.0200400801603204,-81.571,-113.883,-112.231
254,2.0280561122244487,-81.671,-113.523,-112.772
255,2.036072144288577,-82.085,-112.617,-113.536
256,2.0440881763527052,-82.549,-111.46,-113.419
257,2.0521042084168335,-82.779,-112.637,-112.888
258,2.0601202404809618,-83.012,-112.492,-112.39
259,2.06813627254509,-83.528,-113.594,-112.9
260,2.0761523046092183,-83.873,-112.322,-112.411
261,2.0841683366733466,-84.321,-111.202,-112.452
262,2.092184368737475,-84.557,-110.182,-111.723
263,2.100200400801603,-84.724,-112.977,-112.331
264,2.1082164328657313,-84.994,-111.162,-112.909
265,2.1162324649298596,-84.688,-112.238,-112.157
266,2.124248496993988,-84.324,-112.663,-111.505
267,2.132264529058116,-83.778,-112.278,-111.749
268,2.1402805611222444,-83.343,-112.783,-112.386
269,2.1482965931863727,-82.981,-111.45,-110.914
270,2.156312625250501,-82.793,-111.078,-112.163
271,2.164328657314629,-82.615,-110.729,-111.885
272,2.1723446893787575,-82.9,-111.78,-111.849
273,2.1803607214428857,-83.117,-112.002,-112.312
274,2.188376753507014,-83.297,-111.549,-112.064
275,2.1963927855711423,-83.464,-112.03,-113.023
276,2.2044088176352705,-82.732,-112.21,-112.346
277,2.212424849699399,-82.458,-111.152,-111.572
278,2.220440881763527,-81.944,-110.734,-110.853
279,2.2284569138276553,-81.549,-111.807,-110.652
280,2.2364729458917836,-81.576,-110.367,-110.561
281,2.244488977955912,-82.182,-111.387,-111.981
282,2.25250501002004,-82.91,-110.208,-110.847
283,2.260521042084168,-83.745,-109.096,-110.613
284,2.268537074148296,-84.46,-110.829,-109.998
285,2.2765531062124245,-85.327,-109.861,-110.799
286,2.2845691382765527,-85.398,-110.847,-109.915
287,2.292585170340681,-85.55,-110.608,-110.552
288,2.3006012024048093,-85.257,-110.059,-110.675
289,2.3086172344689375,-84.604,-108.945,-110.561
290,2.316633266533066,-83.729,-109.801,-109.795
291,2.324649298597194,-82.29,-110.245,-109.9
292,2.3326653306613223,-80.708,-110.315,-109.2
293,2.3406813627254506,-79.39,-109.982,-108.966
294,2.348697394789579,-79.096,-109.297,-110.62
295,2.356713426853707,-79.859,-110.089,-110.541
296,2.3647294589178354,-81.173,-108.881,-111.332
297,2.3727454909819636,-82.589,-109.855,-110.867
298,2.380761523046092,-83.607,-110.845,-110.587
299,2.38877755511022,-84.101,-110.667,-110.451
300,2.3967935871743484,-84.594,-111.774,-110.351
301,2.4048096192384767,-84.648,-110.718,-111.029
302,2.412825651302605,-84.464,-111.047,-111.849
303,2.420841683366733,-83.969,-111.964,-109.786
304,2.4288577154308615,-83.986,-110.96,-110.746
305,2.4368737474949898,-83.591,-112.006,-109.832
306,2.444889779559118,-83.374,-112.233,-111.566
307,2.4529058116232463,-83.434,-112.51,-112.116
308,2.4609218436873745,-83.325,-110.966,-112.611
309,2.468937875751503,-83.136,-111.077,-112.395
310,2.476953907815631,-82.926,-112.241,-111.417
311,2.4849699398797593,-82.634,-111.786,-113.102
312,2.4929859719438876,-82.208,-111.67,-112.107
313,2.501002004008016,-81.852,-112.444,-111.09
314,2.509018036072144,-81.786,-112.52,-112.874
315,2.5170340681362724,-82.06,-111.548,-113.574
316,2.5250501002004007,-82.46,-112.137,-111.573
317,2.533066132264529,-82.989,-112.684,-111.774
318,2.541082164328657,-83.346,-111.655,-112.756
319,2.5490981963927855,-83.457,-112.654,-113.049
320,2.5571142284569137,-84.03,-112.533,-112.017
321,2.565130260521042,-83.779,-112.617,-112.528
322,2.5731462925851702,-83.571,-111.882,-112.791
323,2.5811623246492985,-83.647,-112.462,-112.536
324,2.5891783567134268,-83.332,-113.426,-113.447
325,2.597194388777555,-83.227,-112.92,-111.887
326,2.6052104208416833,-83.435,-112.381,-112.043
327,2.6132264529058116,-83.797,-111.936,-111.77
328,2.62124248496994,-83.712,-112.343,-112.826
329,2.629258517034068,-83.682,-112.784,-113.051
330,2.6372745490981964,-83.428,-112.362,-111.47
331,2.6452905811623246,-82.821,-112.041,-111.531
332,2.653306613226453,-82.281,-111.494,-112.423
333,2.661322645290581,-81.669,-112.772,-111.839
334,2.669338677354709,-81.43,-111.205,-112.085
335,2.6773547094188372,-81.651,-109.877,-112.966
336,2.6853707414829655,-82.381,-111.391,-112.122
337,2.6933867735470938,-83.287,-111.337,-110.989
338,2.701402805611222,-83.918,-111.836,-110.954
339,2.7094188376753503,-84.454,-111.787,-111.275
340,2.7174348697394786,-84.925,-111.35,-111.273
341,2.725450901803607,-85.127,-110.538,-110.797
342,2.733466933867735,-84.917,-111.604,-110.809
343,2.7414829659318634,-84.773,-111.461,-110.933
344,2.7494989979959916,-84.592,-111.254,-111.263
345,2.75751503006012,-83.956,-111.624,-110.772
346,2.765531062124248,-83.156,-110.279,-111.164
347,2.7735470941883764,-82.544,-109.404,-108.999
348,2.7815631262525047,-81.75,-111.051,-110.534
349,2.789579158316633,-81.128,-111.789,-110.55
350,2.797595190380761,-80.912,-111.073,-109.842
351,2.8056112224448895,-80.922,-110.093,-110.669
352,2.8136272545090177,-81.678,-111.266,-109.812
353,2.821643286573146,-82.325,-109.514,-109.415
354,2.8296593186372743,-83.444,-109.526,-110.648
355,2.8376753507014025,-84.259,-110.423,-111.139
356,2.845691382765531,-85.074,-109.881,-110.118
357,2.853707414829659,-85.274,-110.707,-109.668
358,2.8617234468937873,-85.602,-110.226,-110.192
359,2.8697394789579156,-85.79,-110.236,-110.318
360,2.877755511022044,-85.212,-110.796,-110.568
361,2.885771543086172,-84.839,-110.392,-110.437
362,2.8937875751503004,-84.165,-108.419,-109.368
363,2.9018036072144286,-83.073,-111.105,-110.264
364,2.909819639278557,-82.071,-110.4,-111.1
365,2.917835671342685,-81.574,-110.252,-110.022
366,2.9258517034068134,-81.509,-109.975,-109.899
367,2.9338677354709417,-82.198,-110.159,-109.45
368,2.94188376753507,-82.823,-110.659,-111.014
369,2.9498997995991982,-83.378,-109.781,-110.595
370,2.9579158316633265,-83.848,-110.84,-110.982
371,2.9659318637274548,-83.892,-111.581,-110.058
372,2.973947895791583,-83.727,-111.302,-109.692
373,2.9819639278557113,-83.385,-111.229,-109.935
374,2.9899799599198396,-83.002,-111.672,-110.378
375,2.997995991983968,-82.749,-110.493,-109.623
376,3.006012024048096,-82.954,-110.758,-111.335
377,3.0140280561122244,-83.665,-109.876,-110.305
378,3.0220440881763526,-84.324,-110.902,-110.236
379,3.030060120240481,-84.963,-110.102,-109.233
380,3.038076152304609,-85.48,-110.467,-109.998
381,3.0460921843687374,-85.778,-111.206,-110.02
382,3.0541082164328657,-85.684,-110.625,-110.424
383,3.062124248496994,-85.431,-107.918,-108.968
384,3.070140280561122,-84.815,-110.126,-108.733
385,3.07815631262525,-84.272,-110.283,-110.338
386,3.0861723446893783,-82.755,-108.966,-109.329
387,3.0941883767535066,-81.733,-107.572,-108.967
388,3.102204408817635,-80.751,-109.102,-109.4
389,3.110220440881763,-80.214,-109.327,-109.533
390,3.1182364729458913,-80.91,-109.142,-108.585
391,3.1262525050100196,-82.061,-109.304,-109.132
392,3.134268537074148,-83.15,-109.894,-109.32
393,3.142284569138276,-84.372,-109.896,-109.93
394,3.1503006012024044,-85.174,-109.397,-110.497
395,3.1583166332665327,-85.784,-109.202,-108.835
396,3.166332665330661,-86.224,-110.465,-109.745
397,3.174348697394789,-86.255,-109.132,-108.612
398,3.1823647294589175,-86.106,-109.45,-109.962
399,3.1903807615230457,-85.909,-110.248,-109.709
400,3.198396793587174,-85.31,-108.933,-109.045
401,3.2064128256513023,-84.503,-110.324,-109.757
402,3.2144288577154305,-83.607,-108.727,-109.891
403,3.222444889779559,-82.605,-109.5,-108.106
404,3.230460921843687,-81.565,-109.688,-108.35
405,3.2384769539078153,-81.084,-108.694,-109.595
406,3.2464929859719436,-81.404,-109.554,-109.592
407,3.254509018036072,-82.397,-110.013,-110.536
408,3.2625250501002,-83.318,-108.887,-109.275
409,3.2705410821643284,-84.255,-109.967,-109.682
410,3.2785571142284566,-84.86,-109.266,-110.56
411,3.286573146292585,-85.38,-110.139,-109.896
412,3.294589178356713,-85.342,-110.476,-108.782
413,3.3026052104208414,-85.316,-110.113,-109.847
414,3.3106212424849697,-84.945,-110.201,-109.992
415,3.318637274549098,-84.415,-109.743,-110.601
416,3.3266533066132262,-84.291,-110.367,-110.53
417,3.3346693386773545,-84.014,-109.569,-110.733
418,3.3426853707414828,-83.794,-110.256,-109.972
419,3.350701402805611,-84.074,-109.484,-110.183
420,3.3587174348697393,-84.83,-110.251,-109.541
421,3.3667334669338675,-85.121,-108.827,-108.611
422,3.374749498997996,-85.218,-109.655,-111.443
423,3.382765531062124,-84.908,-108.789,-110.178
424,3.3907815631262523,-84.5,-110.023,-108.532
425,3.3987975951903806,-83.926,-109.245,-109.924
426,3.406813627254509,-82.927,-109.84,-109.276
427,3.414829659318637,-82.356,-110.081,-109.044
428,3.4228456913827654,-81.692,-109.158,-109.398
429,3.4308617234468937,-81.688,-109.01,-108.708
430,3.438877755511022,-82.581,-108.958,-109.709
431,3.44689378757515,-83.507,-108.731,-108.442
432,3.4549098196392785,-84.414,-109.224,-108.798
433,3.4629258517034067,-85.506,-107.982,-108.223
434,3.470941883767535,-86.251,-108.262,-107.183
435,3.4789579158316633,-86.817,-108.63,-108.383
436,3.4869739478957915,-87.033,-106.792,-108.153
437,3.4949899799599193,-86.593,-108.055,-107.204
438,3.5030060120240476,-86.533,-107.62,-109.308
439,3.511022044088176,-86.094,-108.615,-108.432
440,3.519038076152304,-85.247,-108.213,-108.179
441,3.5270541082164324,-83.958,-108.017,-108.289
442,3.5350701402805607,-82.478,-108.205,-107.998
443,3.543086172344689,-81.36,-108.212,-107.407
444,3.551102204408817,-80.633,-108.311,-108.492
445,3.5591182364729455,-81.082,-107.741,-107.667
446,3.5671342685370737,-81.988,-108.452,-107.971
447,3.575150300601202,-83.139,-109.608,-107.529
448,3.5831663326653302,-84.356,-107.515,-107.939
449,3.5911823647294585,-85.484,-107.362,-108.55
450,3.5991983967935868,-86.171,-108.052,-107.474
451,3.607214428857715,-86.561,-107.987,-107.259
452,3.6152304609218433,-86.915,-107.468,-107.455
453,3.6232464929859716,-86.751,-108.436,-108.312
454,3.6312625250501,-85.824,-108.603,-108.795
455,3.639278557114228,-85.302,-108.103,-108.322
456,3.6472945891783564,-84.603,-109.07,-108.833
457,3.6553106212424846,-83.6,-108.813,-108.641
458,3.663326653306613,-82.799,-108.563,-109.251
459,3.671342685370741,-83.109,-108.407,-107.833
460,3.6793587174348694,-83.629,-108.305,-108.968
461,3.6873747494989977,-84.473,-109.8,-108.951
462,3.695390781563126,-85.084,-110.14,-108.657
463,3.703406813627254,-85.473,-108.495,-109.016
464,3.7114228456913825,-85.697,-109.185,-108.562
465,3.7194388777555107,-85.615,-109.709,-109.482
466,3.727454909819639,-84.914,-108.965,-107.383
467,3.7354709418837673,-84.428,-109.559,-107.997
468,3.7434869739478955,-83.975,-108.141,-107.341
469,3.751503006012024,-83.41,-109.458,-107.522
470,3.759519038076152,-83.657,-106.823,-108.04
471,3.7675350701402803,-84.234,-108.817,-109.469
472,3.7755511022044086,-85.163,-107.778,-109.068
473,3.783567134268537,-85.79,-108.277,-108.465
474,3.791583166332665,-86.322,-108.65,-108.31
475,3.7995991983967934,-86.653,-107.848,-108.034
476,3.8076152304609217,-86.816,-107.016,-106.707
477,3.81563126252505,-86.583,-107.598,-108.33
478,3.823647294589178,-86.141,-107.179,-107.82
479,3.8316633266533064,-85.349,-106.768,-107.182
480,3.8396793587174347,-84.088,-107.972,-108.317
481,3.847695390781563,-83.016,-107.409,-107.256
482,3.8557114228456912,-82.088,-107.606,-108.307
483,3.8637274549098195,-81.973,-107.211,-107.708
484,3.8717434869739478,-82.612,-108.249,-107.021
485,3.879759519038076,-83.524,-107.135,-108.213
486,3.8877755511022043,-84.757,-108.395,-108.055
487,3.8957915831663326,-85.985,-107.768,-108.535
488,3.9038076152304604,-86.515,-107.185,-107.429
489,3.9118236472945886,-87.135,-108.074,-107.347
490,3.919839679358717,-87.183,-108.142,-108.112
491,3.927855711422845,-87.138,-107.267,-106.569
492,3.9358717434869734,-86.992,-107.983,-108.648
493,3.9438877755511017,-86.574,-107.416,-108.052
494,3.95190380761523,-85.946,-108.228,-108.418
495,3.9599198396793582,-84.965,-107.663,-107.461
496,3.9679358717434865,-83.921,-105.923,-106.353
497,3.9759519038076148,-83.154,-107.106,-106.726
498,3.983967935871743,-82.482,-106.3,-107.695
499,3.9919839679358713,-82.299,-107.021,-106.705
500,4.0,-82.432,-108.991,-107.283
